# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
gene	protein_coding	GCF_007954605.1	Primary Assembly	chromosome		NZ_CP042387.1	1388303	1389178	+					tsf	66531974	FGL83_RS07155	876		old_locus_tag=FGL83_07155
CDS	with_protein	GCF_007954605.1	Primary Assembly	chromosome		NZ_CP042387.1	1388303	1389178	+	WP_010000910.1	WP_010000910.1		translation elongation factor Ts	tsf	66531974	FGL83_RS07155	876	291	
gene	protein_coding	GCF_007954605.1	Primary Assembly	chromosome		NZ_CP042387.1	1389270	1389995	+					pyrH	66531975	FGL83_RS07160	726		old_locus_tag=FGL83_07160
CDS	with_protein	GCF_007954605.1	Primary Assembly	chromosome		NZ_CP042387.1	1389270	1389995	+	WP_029509848.1	WP_029509848.1		UMP kinase	pyrH	66531975	FGL83_RS07160	726	241	
gene	protein_coding	GCF_007954605.1	Primary Assembly	chromosome		NZ_CP042387.1	1389995	1390540	+					frr	66531976	FGL83_RS07165	546		old_locus_tag=FGL83_07165
CDS	with_protein	GCF_007954605.1	Primary Assembly	chromosome		NZ_CP042387.1	1389995	1390540	+	WP_010000912.1	WP_010000912.1		ribosome recycling factor	frr	66531976	FGL83_RS07165	546	181	
gene	protein_coding	GCF_007954605.1	Primary Assembly	chromosome		NZ_CP042387.1	1390639	1391706	+						66531977	FGL83_RS07170	1068		old_locus_tag=FGL83_07170
CDS	with_protein	GCF_007954605.1	Primary Assembly	chromosome		NZ_CP042387.1	1390639	1391706	+	WP_147001244.1	WP_147001244.1		DUF805 domain-containing protein		66531977	FGL83_RS07170	1068	355	
gene	protein_coding	GCF_007954605.1	Primary Assembly	chromosome		NZ_CP042387.1	1391852	1392325	+						66531978	FGL83_RS07175	474		old_locus_tag=FGL83_07175
CDS	with_protein	GCF_007954605.1	Primary Assembly	chromosome		NZ_CP042387.1	1391852	1392325	+	WP_186727217.1	WP_186727217.1		DUF1801 domain-containing protein		66531978	FGL83_RS07175	474	157	
gene	protein_coding	GCF_007954605.1	Primary Assembly	chromosome		NZ_CP042387.1	1392378	1393319	+					glyQ	66531979	FGL83_RS07180	942		old_locus_tag=FGL83_07180
CDS	with_protein	GCF_007954605.1	Primary Assembly	chromosome		NZ_CP042387.1	1392378	1393319	+	WP_010000918.1	WP_010000918.1		glycine--tRNA ligase subunit alpha	glyQ	66531979	FGL83_RS07180	942	313	
gene	protein_coding	GCF_007954605.1	Primary Assembly	chromosome		NZ_CP042387.1	1393391	1395451	+					glyS	66531980	FGL83_RS07185	2061		old_locus_tag=FGL83_07185
CDS	with_protein	GCF_007954605.1	Primary Assembly	chromosome		NZ_CP042387.1	1393391	1395451	+	WP_147001246.1	WP_147001246.1		glycine--tRNA ligase subunit beta	glyS	66531980	FGL83_RS07185	2061	686	
gene	protein_coding	GCF_007954605.1	Primary Assembly	chromosome		NZ_CP042387.1	1395494	1396543	+						66531981	FGL83_RS07190	1050		old_locus_tag=FGL83_07190
CDS	with_protein	GCF_007954605.1	Primary Assembly	chromosome		NZ_CP042387.1	1395494	1396543	+	WP_147001247.1	WP_147001247.1		Gfo/Idh/MocA family oxidoreductase		66531981	FGL83_RS07190	1050	349	
gene	protein_coding	GCF_007954605.1	Primary Assembly	chromosome		NZ_CP042387.1	1396634	1397521	+						66531982	FGL83_RS07195	888		old_locus_tag=FGL83_07195
CDS	with_protein	GCF_007954605.1	Primary Assembly	chromosome		NZ_CP042387.1	1396634	1397521	+	WP_147001248.1	WP_147001248.1		DMT family transporter		66531982	FGL83_RS07195	888	295	
gene	protein_coding	GCF_007954605.1	Primary Assembly	chromosome		NZ_CP042387.1	1397649	1399493	+					lepA	66531983	FGL83_RS07200	1845		old_locus_tag=FGL83_07200
CDS	with_protein	GCF_007954605.1	Primary Assembly	chromosome		NZ_CP042387.1	1397649	1399493	+	WP_172643218.1	WP_172643218.1		translation elongation factor 4	lepA	66531983	FGL83_RS07200	1845	614	
gene	protein_coding	GCF_007954605.1	Primary Assembly	chromosome		NZ_CP042387.1	1399477	1400274	+						66531984	FGL83_RS07205	798		old_locus_tag=FGL83_07205
CDS	with_protein	GCF_007954605.1	Primary Assembly	chromosome		NZ_CP042387.1	1399477	1400274	+	WP_010005652.1	WP_010005652.1		hypothetical protein		66531984	FGL83_RS07205	798	265	
gene	protein_coding	GCF_007954605.1	Primary Assembly	chromosome		NZ_CP042387.1	1400284	1401354	+						66531985	FGL83_RS07210	1071		old_locus_tag=FGL83_07210
CDS	with_protein	GCF_007954605.1	Primary Assembly	chromosome		NZ_CP042387.1	1400284	1401354	+	WP_147001249.1	WP_147001249.1		zinc-binding alcohol dehydrogenase family protein		66531985	FGL83_RS07210	1071	356	
gene	protein_coding	GCF_007954605.1	Primary Assembly	chromosome		NZ_CP042387.1	1401351	1402229	+					prmA	66531986	FGL83_RS07215	879		old_locus_tag=FGL83_07215
CDS	with_protein	GCF_007954605.1	Primary Assembly	chromosome		NZ_CP042387.1	1401351	1402229	+	WP_147001250.1	WP_147001250.1		50S ribosomal protein L11 methyltransferase	prmA	66531986	FGL83_RS07215	879	292	
gene	protein_coding	GCF_007954605.1	Primary Assembly	chromosome		NZ_CP042387.1	1402229	1402966	+						66531987	FGL83_RS07220	738		old_locus_tag=FGL83_07220
CDS	with_protein	GCF_007954605.1	Primary Assembly	chromosome		NZ_CP042387.1	1402229	1402966	+	WP_147001251.1	WP_147001251.1		16S rRNA (uracil(1498)-N(3))-methyltransferase		66531987	FGL83_RS07220	738	245	
gene	protein_coding	GCF_007954605.1	Primary Assembly	chromosome		NZ_CP042387.1	1403060	1403497	+						66531988	FGL83_RS07225	438		old_locus_tag=FGL83_07225
CDS	with_protein	GCF_007954605.1	Primary Assembly	chromosome		NZ_CP042387.1	1403060	1403497	+	WP_147001252.1	WP_147001252.1		hypothetical protein		66531988	FGL83_RS07225	438	145	
gene	protein_coding	GCF_007954605.1	Primary Assembly	chromosome		NZ_CP042387.1	1403658	1405280	+						66531989	FGL83_RS07230	1623		old_locus_tag=FGL83_07230
CDS	with_protein	GCF_007954605.1	Primary Assembly	chromosome		NZ_CP042387.1	1403658	1405280	+	WP_010005657.1	WP_010005657.1		ATP-binding cassette domain-containing protein		66531989	FGL83_RS07230	1623	540	
gene	protein_coding	GCF_007954605.1	Primary Assembly	chromosome		NZ_CP042387.1	1405369	1406529	+						66531990	FGL83_RS07235	1161		old_locus_tag=FGL83_07235
CDS	with_protein	GCF_007954605.1	Primary Assembly	chromosome		NZ_CP042387.1	1405369	1406529	+	WP_147001253.1	WP_147001253.1		hydroxymethylglutaryl-CoA synthase		66531990	FGL83_RS07235	1161	386	
gene	protein_coding	GCF_007954605.1	Primary Assembly	chromosome		NZ_CP042387.1	1406612	1406884	+						66531991	FGL83_RS07240	273		old_locus_tag=FGL83_07240
CDS	with_protein	GCF_007954605.1	Primary Assembly	chromosome		NZ_CP042387.1	1406612	1406884	+	WP_010000932.1	WP_010000932.1		ACT domain-containing protein		66531991	FGL83_RS07240	273	90	
gene	protein_coding	GCF_007954605.1	Primary Assembly	chromosome		NZ_CP042387.1	1406954	1408297	+						66531992	FGL83_RS07245	1344		old_locus_tag=FGL83_07245
CDS	with_protein	GCF_007954605.1	Primary Assembly	chromosome		NZ_CP042387.1	1406954	1408297	+	WP_068852504.1	WP_068852504.1		PFL family protein		66531992	FGL83_RS07245	1344	447	
gene	protein_coding	GCF_007954605.1	Primary Assembly	chromosome		NZ_CP042387.1	1408326	1408766	-						66531993	FGL83_RS07250	441		old_locus_tag=FGL83_07250
CDS	with_protein	GCF_007954605.1	Primary Assembly	chromosome		NZ_CP042387.1	1408326	1408766	-	WP_068852507.1	WP_068852507.1		hypothetical protein		66531993	FGL83_RS07250	441	146	
gene	protein_coding	GCF_007954605.1	Primary Assembly	chromosome		NZ_CP042387.1	1408918	1409826	+					xerC	66531994	FGL83_RS07255	909		old_locus_tag=FGL83_07255
CDS	with_protein	GCF_007954605.1	Primary Assembly	chromosome		NZ_CP042387.1	1408918	1409826	+	WP_147001254.1	WP_147001254.1		tyrosine recombinase XerC	xerC	66531994	FGL83_RS07255	909	302	
gene	protein_coding	GCF_007954605.1	Primary Assembly	chromosome		NZ_CP042387.1	1409880	1410758	+						66531995	FGL83_RS07260	879		old_locus_tag=FGL83_07260
CDS	with_protein	GCF_007954605.1	Primary Assembly	chromosome		NZ_CP042387.1	1409880	1410758	+	WP_029509863.1	WP_029509863.1		aldose 1-epimerase family protein		66531995	FGL83_RS07260	879	292	
gene	protein_coding	GCF_007954605.1	Primary Assembly	chromosome		NZ_CP042387.1	1410928	1411518	+						66531996	FGL83_RS07265	591		old_locus_tag=FGL83_07265
CDS	with_protein	GCF_007954605.1	Primary Assembly	chromosome		NZ_CP042387.1	1410928	1411518	+	WP_147001255.1	WP_147001255.1		phosphoribosylanthranilate isomerase		66531996	FGL83_RS07265	591	196	
gene	protein_coding	GCF_007954605.1	Primary Assembly	chromosome		NZ_CP042387.1	1411603	1412109	+						66531997	FGL83_RS07270	507		old_locus_tag=FGL83_07270
CDS	with_protein	GCF_007954605.1	Primary Assembly	chromosome		NZ_CP042387.1	1411603	1412109	+	WP_147000716.1	WP_147000716.1		helix-turn-helix domain-containing protein		66531997	FGL83_RS07270	507	168	
gene	protein_coding	GCF_007954605.1	Primary Assembly	chromosome		NZ_CP042387.1	1412139	1412960	+						66531998	FGL83_RS07275	822		old_locus_tag=FGL83_07275
CDS	with_protein	GCF_007954605.1	Primary Assembly	chromosome		NZ_CP042387.1	1412139	1412960	+	WP_243129756.1	WP_243129756.1		IS3 family transposase		66531998	FGL83_RS07275	822	273	
gene	protein_coding	GCF_007954605.1	Primary Assembly	chromosome		NZ_CP042387.1	1413017	1414381	-						66531999	FGL83_RS07280	1365		old_locus_tag=FGL83_07280
CDS	with_protein	GCF_007954605.1	Primary Assembly	chromosome		NZ_CP042387.1	1413017	1414381	-	WP_147001256.1	WP_147001256.1		MFS transporter		66531999	FGL83_RS07280	1365	454	
gene	protein_coding	GCF_007954605.1	Primary Assembly	chromosome		NZ_CP042387.1	1414661	1415098	+						66532000	FGL83_RS07285	438		old_locus_tag=FGL83_07285
CDS	with_protein	GCF_007954605.1	Primary Assembly	chromosome		NZ_CP042387.1	1414661	1415098	+	WP_147001257.1	WP_147001257.1		hypothetical protein		66532000	FGL83_RS07285	438	145	
gene	protein_coding	GCF_007954605.1	Primary Assembly	chromosome		NZ_CP042387.1	1415076	1415708	+						66532001	FGL83_RS07290	633		old_locus_tag=FGL83_07290
CDS	with_protein	GCF_007954605.1	Primary Assembly	chromosome		NZ_CP042387.1	1415076	1415708	+	WP_147001258.1	WP_147001258.1		hypothetical protein		66532001	FGL83_RS07290	633	210	
gene	protein_coding	GCF_007954605.1	Primary Assembly	chromosome		NZ_CP042387.1	1415822	1416466	+						66532002	FGL83_RS07295	645		old_locus_tag=FGL83_07295
CDS	with_protein	GCF_007954605.1	Primary Assembly	chromosome		NZ_CP042387.1	1415822	1416466	+	WP_147001259.1	WP_147001259.1		VTT domain-containing protein		66532002	FGL83_RS07295	645	214	
gene	protein_coding	GCF_007954605.1	Primary Assembly	chromosome		NZ_CP042387.1	1416674	1417060	+					folB	66532003	FGL83_RS07300	387		old_locus_tag=FGL83_07300
CDS	with_protein	GCF_007954605.1	Primary Assembly	chromosome		NZ_CP042387.1	1416674	1417060	+	WP_029510228.1	WP_029510228.1		dihydroneopterin aldolase	folB	66532003	FGL83_RS07300	387	128	
gene	protein_coding	GCF_007954605.1	Primary Assembly	chromosome		NZ_CP042387.1	1417057	1417557	+					folK	66532004	FGL83_RS07305	501		old_locus_tag=FGL83_07305
CDS	with_protein	GCF_007954605.1	Primary Assembly	chromosome		NZ_CP042387.1	1417057	1417557	+	WP_147001260.1	WP_147001260.1		2-amino-4-hydroxy-6-hydroxymethyldihydropteridine diphosphokinase	folK	66532004	FGL83_RS07305	501	166	
gene	protein_coding	GCF_007954605.1	Primary Assembly	chromosome		NZ_CP042387.1	1417544	1418119	+						66532005	FGL83_RS07310	576		old_locus_tag=FGL83_07310
CDS	with_protein	GCF_007954605.1	Primary Assembly	chromosome		NZ_CP042387.1	1417544	1418119	+	WP_147001261.1	WP_147001261.1		GTP cyclohydrolase I		66532005	FGL83_RS07310	576	191	
gene	protein_coding	GCF_007954605.1	Primary Assembly	chromosome		NZ_CP042387.1	1418124	1419392	+						66532006	FGL83_RS07315	1269		old_locus_tag=FGL83_07315
CDS	with_protein	GCF_007954605.1	Primary Assembly	chromosome		NZ_CP042387.1	1418124	1419392	+	WP_147001262.1	WP_147001262.1		Mur ligase family protein		66532006	FGL83_RS07315	1269	422	
gene	protein_coding	GCF_007954605.1	Primary Assembly	chromosome		NZ_CP042387.1	1419389	1419988	+						66532007	FGL83_RS07320	600		old_locus_tag=FGL83_07320
CDS	with_protein	GCF_007954605.1	Primary Assembly	chromosome		NZ_CP042387.1	1419389	1419988	+	WP_147001263.1	WP_147001263.1		non-canonical purine NTP pyrophosphatase		66532007	FGL83_RS07320	600	199	
gene	protein_coding	GCF_007954605.1	Primary Assembly	chromosome		NZ_CP042387.1	1419978	1421045	+					folP	66532008	FGL83_RS07325	1068		old_locus_tag=FGL83_07325
CDS	with_protein	GCF_007954605.1	Primary Assembly	chromosome		NZ_CP042387.1	1419978	1421045	+	WP_147001264.1	WP_147001264.1		dihydropteroate synthase	folP	66532008	FGL83_RS07325	1068	355	
gene	protein_coding	GCF_007954605.1	Primary Assembly	chromosome		NZ_CP042387.1	1421239	1422141	+						66532009	FGL83_RS07330	903		old_locus_tag=FGL83_07330
CDS	with_protein	GCF_007954605.1	Primary Assembly	chromosome		NZ_CP042387.1	1421239	1422141	+	WP_068852559.1	WP_068852559.1		ABC transporter ATP-binding protein		66532009	FGL83_RS07330	903	300	
gene	protein_coding	GCF_007954605.1	Primary Assembly	chromosome		NZ_CP042387.1	1422131	1423735	+						66532010	FGL83_RS07335	1605		old_locus_tag=FGL83_07335
CDS	with_protein	GCF_007954605.1	Primary Assembly	chromosome		NZ_CP042387.1	1422131	1423735	+	WP_147001265.1	WP_147001265.1		hypothetical protein		66532010	FGL83_RS07335	1605	534	
gene	protein_coding	GCF_007954605.1	Primary Assembly	chromosome		NZ_CP042387.1	1423856	1426051	+						66532011	FGL83_RS07340	2196		old_locus_tag=FGL83_07340
CDS	with_protein	GCF_007954605.1	Primary Assembly	chromosome		NZ_CP042387.1	1423856	1426051	+	WP_147001266.1	WP_147001266.1		RNA-binding transcriptional accessory protein		66532011	FGL83_RS07340	2196	731	
gene	protein_coding	GCF_007954605.1	Primary Assembly	chromosome		NZ_CP042387.1	1426048	1426620	+						66532012	FGL83_RS07345	573		old_locus_tag=FGL83_07345
CDS	with_protein	GCF_007954605.1	Primary Assembly	chromosome		NZ_CP042387.1	1426048	1426620	+	WP_147001267.1	WP_147001267.1		GNAT family N-acetyltransferase		66532012	FGL83_RS07345	573	190	
gene	protein_coding	GCF_007954605.1	Primary Assembly	chromosome		NZ_CP042387.1	1426646	1427530	-						66532013	FGL83_RS07350	885		old_locus_tag=FGL83_07350
CDS	with_protein	GCF_007954605.1	Primary Assembly	chromosome		NZ_CP042387.1	1426646	1427530	-	WP_147001268.1	WP_147001268.1		YitT family protein		66532013	FGL83_RS07350	885	294	
gene	protein_coding	GCF_007954605.1	Primary Assembly	chromosome		NZ_CP042387.1	1427641	1428123	+						66532014	FGL83_RS07355	483		old_locus_tag=FGL83_07355
CDS	with_protein	GCF_007954605.1	Primary Assembly	chromosome		NZ_CP042387.1	1427641	1428123	+	WP_029510213.1	WP_029510213.1		hypothetical protein		66532014	FGL83_RS07355	483	160	
gene	protein_coding	GCF_007954605.1	Primary Assembly	chromosome		NZ_CP042387.1	1428148	1428951	+						66532015	FGL83_RS07360	804		old_locus_tag=FGL83_07360
CDS	with_protein	GCF_007954605.1	Primary Assembly	chromosome		NZ_CP042387.1	1428148	1428951	+	WP_147001269.1	WP_147001269.1		bifunctional hydroxymethylpyrimidine kinase/phosphomethylpyrimidine kinase		66532015	FGL83_RS07360	804	267	
gene	protein_coding	GCF_007954605.1	Primary Assembly	chromosome		NZ_CP042387.1	1428948	1429451	+						66532016	FGL83_RS07365	504		old_locus_tag=FGL83_07365
CDS	with_protein	GCF_007954605.1	Primary Assembly	chromosome		NZ_CP042387.1	1428948	1429451	+	WP_029510210.1	WP_029510210.1		ECF transporter S component		66532016	FGL83_RS07365	504	167	
gene	protein_coding	GCF_007954605.1	Primary Assembly	chromosome		NZ_CP042387.1	1429504	1430700	+						66532017	FGL83_RS07370	1197		old_locus_tag=FGL83_07370
CDS	with_protein	GCF_007954605.1	Primary Assembly	chromosome		NZ_CP042387.1	1429504	1430700	+	WP_227783837.1	WP_227783837.1		isochorismate synthase		66532017	FGL83_RS07370	1197	398	
gene	protein_coding	GCF_007954605.1	Primary Assembly	chromosome		NZ_CP042387.1	1430690	1432315	+					menD	66532018	FGL83_RS07375	1626		old_locus_tag=FGL83_07375
CDS	with_protein	GCF_007954605.1	Primary Assembly	chromosome		NZ_CP042387.1	1430690	1432315	+	WP_147001270.1	WP_147001270.1		2-succinyl-5-enolpyruvyl-6-hydroxy-3-cyclohexene-1-carboxylic-acid synthase	menD	66532018	FGL83_RS07375	1626	541	
gene	protein_coding	GCF_007954605.1	Primary Assembly	chromosome		NZ_CP042387.1	1432308	1433126	+					menH	66532019	FGL83_RS07380	819		old_locus_tag=FGL83_07380
CDS	with_protein	GCF_007954605.1	Primary Assembly	chromosome		NZ_CP042387.1	1432308	1433126	+	WP_147001271.1	WP_147001271.1		2-succinyl-6-hydroxy-2,4-cyclohexadiene-1-carboxylate synthase	menH	66532019	FGL83_RS07380	819	272	
gene	protein_coding	GCF_007954605.1	Primary Assembly	chromosome		NZ_CP042387.1	1433113	1434201	+					menC	66532020	FGL83_RS07385	1089		old_locus_tag=FGL83_07385
CDS	with_protein	GCF_007954605.1	Primary Assembly	chromosome		NZ_CP042387.1	1433113	1434201	+	WP_147001272.1	WP_147001272.1		o-succinylbenzoate synthase	menC	66532020	FGL83_RS07385	1089	362	
gene	protein_coding	GCF_007954605.1	Primary Assembly	chromosome		NZ_CP042387.1	1434232	1435416	+						66532021	FGL83_RS07390	1185		old_locus_tag=FGL83_07390
CDS	with_protein	GCF_007954605.1	Primary Assembly	chromosome		NZ_CP042387.1	1434232	1435416	+	WP_147001273.1	WP_147001273.1		iron-containing alcohol dehydrogenase		66532021	FGL83_RS07390	1185	394	
gene	protein_coding	GCF_007954605.1	Primary Assembly	chromosome		NZ_CP042387.1	1435521	1436210	+						66532022	FGL83_RS07395	690		old_locus_tag=FGL83_07395
CDS	with_protein	GCF_007954605.1	Primary Assembly	chromosome		NZ_CP042387.1	1435521	1436210	+	WP_147001274.1	WP_147001274.1		class I SAM-dependent methyltransferase		66532022	FGL83_RS07395	690	229	
gene	protein_coding	GCF_007954605.1	Primary Assembly	chromosome		NZ_CP042387.1	1436207	1436995	+						66532023	FGL83_RS07400	789		old_locus_tag=FGL83_07400
CDS	with_protein	GCF_007954605.1	Primary Assembly	chromosome		NZ_CP042387.1	1436207	1436995	+	WP_147001275.1	WP_147001275.1		Nif3-like dinuclear metal center hexameric protein		66532023	FGL83_RS07400	789	262	
gene	protein_coding	GCF_007954605.1	Primary Assembly	chromosome		NZ_CP042387.1	1437085	1438323	+					pepT	66532024	FGL83_RS07405	1239		old_locus_tag=FGL83_07405
CDS	with_protein	GCF_007954605.1	Primary Assembly	chromosome		NZ_CP042387.1	1437085	1438323	+	WP_147001276.1	WP_147001276.1		peptidase T	pepT	66532024	FGL83_RS07405	1239	412	
gene	protein_coding	GCF_007954605.1	Primary Assembly	chromosome		NZ_CP042387.1	1438393	1439310	+						66532025	FGL83_RS07410	918		old_locus_tag=FGL83_07410
CDS	with_protein	GCF_007954605.1	Primary Assembly	chromosome		NZ_CP042387.1	1438393	1439310	+	WP_147001277.1	WP_147001277.1		SGNH/GDSL hydrolase family protein		66532025	FGL83_RS07410	918	305	
gene	protein_coding	GCF_007954605.1	Primary Assembly	chromosome		NZ_CP042387.1	1439292	1439900	+						66532026	FGL83_RS07415	609		old_locus_tag=FGL83_07415
CDS	with_protein	GCF_007954605.1	Primary Assembly	chromosome		NZ_CP042387.1	1439292	1439900	+	WP_147001278.1	WP_147001278.1		YpmS family protein		66532026	FGL83_RS07415	609	202	
gene	protein_coding	GCF_007954605.1	Primary Assembly	chromosome		NZ_CP042387.1	1439890	1440117	+						66532027	FGL83_RS07420	228		old_locus_tag=FGL83_07420
CDS	with_protein	GCF_007954605.1	Primary Assembly	chromosome		NZ_CP042387.1	1439890	1440117	+	WP_010004046.1	WP_010004046.1		YozE family protein		66532027	FGL83_RS07420	228	75	
gene	protein_coding	GCF_007954605.1	Primary Assembly	chromosome		NZ_CP042387.1	1440169	1441014	+					ylqF	66532028	FGL83_RS07425	846		old_locus_tag=FGL83_07425
CDS	with_protein	GCF_007954605.1	Primary Assembly	chromosome		NZ_CP042387.1	1440169	1441014	+	WP_010004045.1	WP_010004045.1		ribosome biogenesis GTPase YlqF	ylqF	66532028	FGL83_RS07425	846	281	
gene	protein_coding	GCF_007954605.1	Primary Assembly	chromosome		NZ_CP042387.1	1441020	1441796	+						66532029	FGL83_RS07430	777		old_locus_tag=FGL83_07430
CDS	with_protein	GCF_007954605.1	Primary Assembly	chromosome		NZ_CP042387.1	1441020	1441796	+	WP_147001279.1	WP_147001279.1		ribonuclease HII		66532029	FGL83_RS07430	777	258	
gene	pseudogene	GCF_007954605.1	Primary Assembly	chromosome		NZ_CP042387.1	1442176	1443079	+						66532031	FGL83_RS07440	904		pseudo;old_locus_tag=FGL83_07440
CDS	without_protein	GCF_007954605.1	Primary Assembly	chromosome		NZ_CP042387.1	1442176	1443079	+				spermidine/putrescine ABC transporter substrate-binding protein		66532031	FGL83_RS07440	904		pseudo
gene	protein_coding	GCF_007954605.1	Primary Assembly	chromosome		NZ_CP042387.1	1443079	1444665	+						66532032	FGL83_RS07445	1587		old_locus_tag=FGL83_07445
CDS	with_protein	GCF_007954605.1	Primary Assembly	chromosome		NZ_CP042387.1	1443079	1444665	+	WP_147001282.1	WP_147001282.1		amidohydrolase		66532032	FGL83_RS07445	1587	528	
gene	protein_coding	GCF_007954605.1	Primary Assembly	chromosome		NZ_CP042387.1	1444700	1445344	-						66532033	FGL83_RS07450	645		old_locus_tag=FGL83_07450
CDS	with_protein	GCF_007954605.1	Primary Assembly	chromosome		NZ_CP042387.1	1444700	1445344	-	WP_029510194.1	WP_029510194.1		Crp/Fnr family transcriptional regulator		66532033	FGL83_RS07450	645	214	
gene	protein_coding	GCF_007954605.1	Primary Assembly	chromosome		NZ_CP042387.1	1445439	1446800	+						66532034	FGL83_RS07455	1362		old_locus_tag=FGL83_07455
CDS	with_protein	GCF_007954605.1	Primary Assembly	chromosome		NZ_CP042387.1	1445439	1446800	+	WP_029510193.1	WP_029510193.1		FAD-dependent oxidoreductase		66532034	FGL83_RS07455	1362	453	
gene	protein_coding	GCF_007954605.1	Primary Assembly	chromosome		NZ_CP042387.1	1446992	1448275	+						66532035	FGL83_RS07460	1284		old_locus_tag=FGL83_07460
CDS	with_protein	GCF_007954605.1	Primary Assembly	chromosome		NZ_CP042387.1	1446992	1448275	+	WP_147001283.1	WP_147001283.1		pectate lyase		66532035	FGL83_RS07460	1284	427	
gene	protein_coding	GCF_007954605.1	Primary Assembly	chromosome		NZ_CP042387.1	1448417	1449613	+						66532036	FGL83_RS07465	1197		old_locus_tag=FGL83_07465
CDS	with_protein	GCF_007954605.1	Primary Assembly	chromosome		NZ_CP042387.1	1448417	1449613	+	WP_147001284.1	WP_147001284.1		cyclopropane-fatty-acyl-phospholipid synthase family protein		66532036	FGL83_RS07465	1197	398	
gene	protein_coding	GCF_007954605.1	Primary Assembly	chromosome		NZ_CP042387.1	1449831	1451492	+					kdpA	66532037	FGL83_RS07470	1662		old_locus_tag=FGL83_07470
CDS	with_protein	GCF_007954605.1	Primary Assembly	chromosome		NZ_CP042387.1	1449831	1451492	+	WP_147001285.1	WP_147001285.1		potassium-transporting ATPase subunit KdpA	kdpA	66532037	FGL83_RS07470	1662	553	
gene	pseudogene	GCF_007954605.1	Primary Assembly	chromosome		NZ_CP042387.1	1451503	1453518	+					kdpB	66532038	FGL83_RS07475	2016		pseudo;old_locus_tag=FGL83_07475
CDS	without_protein	GCF_007954605.1	Primary Assembly	chromosome		NZ_CP042387.1	1451503	1453518	+				potassium-transporting ATPase subunit KdpB	kdpB	66532038	FGL83_RS07475	2016		pseudo
gene	protein_coding	GCF_007954605.1	Primary Assembly	chromosome		NZ_CP042387.1	1453527	1454075	+						66532039	FGL83_RS07480	549		old_locus_tag=FGL83_07480
CDS	with_protein	GCF_007954605.1	Primary Assembly	chromosome		NZ_CP042387.1	1453527	1454075	+	WP_068852633.1	WP_068852633.1		potassium-transporting ATPase subunit C		66532039	FGL83_RS07480	549	182	
gene	protein_coding	GCF_007954605.1	Primary Assembly	chromosome		NZ_CP042387.1	1454088	1456670	+						66532040	FGL83_RS07485	2583		old_locus_tag=FGL83_07485
CDS	with_protein	GCF_007954605.1	Primary Assembly	chromosome		NZ_CP042387.1	1454088	1456670	+	WP_147001286.1	WP_147001286.1		DUF4118 domain-containing protein		66532040	FGL83_RS07485	2583	860	
gene	protein_coding	GCF_007954605.1	Primary Assembly	chromosome		NZ_CP042387.1	1456687	1457382	+						66532041	FGL83_RS07490	696		old_locus_tag=FGL83_07490
CDS	with_protein	GCF_007954605.1	Primary Assembly	chromosome		NZ_CP042387.1	1456687	1457382	+	WP_147001287.1	WP_147001287.1		response regulator transcription factor		66532041	FGL83_RS07490	696	231	
gene	protein_coding	GCF_007954605.1	Primary Assembly	chromosome		NZ_CP042387.1	1457507	1458487	+						66532042	FGL83_RS07495	981		old_locus_tag=FGL83_07495
CDS	with_protein	GCF_007954605.1	Primary Assembly	chromosome		NZ_CP042387.1	1457507	1458487	+	WP_029510183.1	WP_029510183.1		ABC transporter ATP-binding protein		66532042	FGL83_RS07495	981	326	
gene	protein_coding	GCF_007954605.1	Primary Assembly	chromosome		NZ_CP042387.1	1458493	1459320	+						66532043	FGL83_RS07500	828		old_locus_tag=FGL83_07500
CDS	with_protein	GCF_007954605.1	Primary Assembly	chromosome		NZ_CP042387.1	1458493	1459320	+	WP_010006440.1	WP_010006440.1		ABC transporter permease		66532043	FGL83_RS07500	828	275	
gene	protein_coding	GCF_007954605.1	Primary Assembly	chromosome		NZ_CP042387.1	1459343	1460473	+						66532044	FGL83_RS07505	1131		old_locus_tag=FGL83_07505
CDS	with_protein	GCF_007954605.1	Primary Assembly	chromosome		NZ_CP042387.1	1459343	1460473	+	WP_146977151.1	WP_146977151.1		glycosyltransferase family 2 protein		66532044	FGL83_RS07505	1131	376	
gene	protein_coding	GCF_007954605.1	Primary Assembly	chromosome		NZ_CP042387.1	1460553	1461713	+						66532045	FGL83_RS07510	1161		old_locus_tag=FGL83_07510
CDS	with_protein	GCF_007954605.1	Primary Assembly	chromosome		NZ_CP042387.1	1460553	1461713	+	WP_186727219.1	WP_186727219.1		polysaccharide pyruvyl transferase family protein		66532045	FGL83_RS07510	1161	386	
gene	protein_coding	GCF_007954605.1	Primary Assembly	chromosome		NZ_CP042387.1	1461960	1462844	+					rfbA	66532046	FGL83_RS07515	885		old_locus_tag=FGL83_07515
CDS	with_protein	GCF_007954605.1	Primary Assembly	chromosome		NZ_CP042387.1	1461960	1462844	+	WP_147001289.1	WP_147001289.1		glucose-1-phosphate thymidylyltransferase RfbA	rfbA	66532046	FGL83_RS07515	885	294	
