# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
gene	protein_coding	GCF_007954525.1	Primary Assembly	chromosome		NZ_CP042374.1	1211976	1212932	+					tadA	61187311	FGL89_RS06085	957		old_locus_tag=FGL89_06085
CDS	with_protein	GCF_007954525.1	Primary Assembly	chromosome		NZ_CP042374.1	1211976	1212932	+	WP_014974863.1	WP_014974863.1		Flp pilus assembly complex ATPase component TadA	tadA	61187311	FGL89_RS06085	957	318	
gene	protein_coding	GCF_007954525.1	Primary Assembly	chromosome		NZ_CP042374.1	1212874	1213911	+						61187312	FGL89_RS06090	1038		old_locus_tag=FGL89_06090
CDS	with_protein	GCF_007954525.1	Primary Assembly	chromosome		NZ_CP042374.1	1212874	1213911	+	WP_014974862.1	WP_014974862.1		type II secretion system F family protein		61187312	FGL89_RS06090	1038	345	
gene	protein_coding	GCF_007954525.1	Primary Assembly	chromosome		NZ_CP042374.1	1213908	1214219	+						61187313	FGL89_RS06095	312		old_locus_tag=FGL89_06095
CDS	with_protein	GCF_007954525.1	Primary Assembly	chromosome		NZ_CP042374.1	1213908	1214219	+	WP_014974861.1	WP_014974861.1		prepilin-type N-terminal cleavage/methylation domain-containing protein		61187313	FGL89_RS06095	312	103	
gene	protein_coding	GCF_007954525.1	Primary Assembly	chromosome		NZ_CP042374.1	1214203	1214595	+						61187314	FGL89_RS06100	393		old_locus_tag=FGL89_06100
CDS	with_protein	GCF_007954525.1	Primary Assembly	chromosome		NZ_CP042374.1	1214203	1214595	+	WP_014974860.1	WP_014974860.1		prepilin-type N-terminal cleavage/methylation domain-containing protein		61187314	FGL89_RS06100	393	130	
gene	protein_coding	GCF_007954525.1	Primary Assembly	chromosome		NZ_CP042374.1	1214609	1214782	+						61187315	FGL89_RS06105	174		old_locus_tag=FGL89_06105
CDS	with_protein	GCF_007954525.1	Primary Assembly	chromosome		NZ_CP042374.1	1214609	1214782	+	WP_186727194.1	WP_186727194.1		hypothetical protein		61187315	FGL89_RS06105	174	57	
gene	protein_coding	GCF_007954525.1	Primary Assembly	chromosome		NZ_CP042374.1	1214766	1215182	+						61187316	FGL89_RS06110	417		old_locus_tag=FGL89_06110
CDS	with_protein	GCF_007954525.1	Primary Assembly	chromosome		NZ_CP042374.1	1214766	1215182	+	WP_186727195.1	WP_186727195.1		prepilin-type N-terminal cleavage/methylation domain-containing protein		61187316	FGL89_RS06110	417	138	
gene	protein_coding	GCF_007954525.1	Primary Assembly	chromosome		NZ_CP042374.1	1215183	1215479	+						61187317	FGL89_RS06115	297		old_locus_tag=FGL89_06115
CDS	with_protein	GCF_007954525.1	Primary Assembly	chromosome		NZ_CP042374.1	1215183	1215479	+	WP_014974857.1	WP_014974857.1		hypothetical protein		61187317	FGL89_RS06115	297	98	
gene	protein_coding	GCF_007954525.1	Primary Assembly	chromosome		NZ_CP042374.1	1215511	1216524	+						61187318	FGL89_RS06120	1014		old_locus_tag=FGL89_06120
CDS	with_protein	GCF_007954525.1	Primary Assembly	chromosome		NZ_CP042374.1	1215511	1216524	+	WP_014974856.1	WP_014974856.1		class I SAM-dependent methyltransferase		61187318	FGL89_RS06120	1014	337	
gene	protein_coding	GCF_007954525.1	Primary Assembly	chromosome		NZ_CP042374.1	1216651	1217907	+						61187319	FGL89_RS06125	1257		old_locus_tag=FGL89_06125
CDS	with_protein	GCF_007954525.1	Primary Assembly	chromosome		NZ_CP042374.1	1216651	1217907	+	WP_014974855.1	WP_014974855.1		acetate kinase		61187319	FGL89_RS06125	1257	418	
gene	protein_coding	GCF_007954525.1	Primary Assembly	chromosome		NZ_CP042374.1	1218017	1219345	+						61187320	FGL89_RS06130	1329		old_locus_tag=FGL89_06130
CDS	with_protein	GCF_007954525.1	Primary Assembly	chromosome		NZ_CP042374.1	1218017	1219345	+	WP_014974854.1	WP_014974854.1		endolytic transglycosylase MltG		61187320	FGL89_RS06130	1329	442	
gene	protein_coding	GCF_007954525.1	Primary Assembly	chromosome		NZ_CP042374.1	1219534	1220496	+						61187321	FGL89_RS06135	963		old_locus_tag=FGL89_06135
CDS	with_protein	GCF_007954525.1	Primary Assembly	chromosome		NZ_CP042374.1	1219534	1220496	+	WP_014974853.1	WP_014974853.1		GRP family sugar transporter		61187321	FGL89_RS06135	963	320	
gene	protein_coding	GCF_007954525.1	Primary Assembly	chromosome		NZ_CP042374.1	1220573	1221055	-					greA	61187322	FGL89_RS06140	483		old_locus_tag=FGL89_06140
CDS	with_protein	GCF_007954525.1	Primary Assembly	chromosome		NZ_CP042374.1	1220573	1221055	-	WP_014974852.1	WP_014974852.1		transcription elongation factor GreA	greA	61187322	FGL89_RS06140	483	160	
gene	protein_coding	GCF_007954525.1	Primary Assembly	chromosome		NZ_CP042374.1	1221125	1223725	-						61187323	FGL89_RS06145	2601		old_locus_tag=FGL89_06145
CDS	with_protein	GCF_007954525.1	Primary Assembly	chromosome		NZ_CP042374.1	1221125	1223725	-	WP_041773167.1	WP_041773167.1		YfhO family protein		61187323	FGL89_RS06145	2601	866	
gene	protein_coding	GCF_007954525.1	Primary Assembly	chromosome		NZ_CP042374.1	1223821	1225875	+						61187324	FGL89_RS06150	2055		old_locus_tag=FGL89_06150
CDS	with_protein	GCF_007954525.1	Primary Assembly	chromosome		NZ_CP042374.1	1223821	1225875	+	WP_147000471.1	WP_147000471.1		penicillin-binding protein 2		61187324	FGL89_RS06150	2055	684	
gene	protein_coding	GCF_007954525.1	Primary Assembly	chromosome		NZ_CP042374.1	1225917	1226528	-						61187325	FGL89_RS06155	612		old_locus_tag=FGL89_06155
CDS	with_protein	GCF_007954525.1	Primary Assembly	chromosome		NZ_CP042374.1	1225917	1226528	-	WP_014974849.1	WP_014974849.1		SDR family oxidoreductase		61187325	FGL89_RS06155	612	203	
gene	protein_coding	GCF_007954525.1	Primary Assembly	chromosome		NZ_CP042374.1	1226594	1227748	+						61187326	FGL89_RS06160	1155		old_locus_tag=FGL89_06160
CDS	with_protein	GCF_007954525.1	Primary Assembly	chromosome		NZ_CP042374.1	1226594	1227748	+	WP_014974848.1	WP_014974848.1		ATP-binding protein		61187326	FGL89_RS06160	1155	384	
gene	protein_coding	GCF_007954525.1	Primary Assembly	chromosome		NZ_CP042374.1	1227745	1228908	+						61187327	FGL89_RS06165	1164		old_locus_tag=FGL89_06165
CDS	with_protein	GCF_007954525.1	Primary Assembly	chromosome		NZ_CP042374.1	1227745	1228908	+	WP_014974847.1	WP_014974847.1		VWA-like domain-containing protein		61187327	FGL89_RS06165	1164	387	
gene	protein_coding	GCF_007954525.1	Primary Assembly	chromosome		NZ_CP042374.1	1228935	1229231	+						61187328	FGL89_RS06170	297		old_locus_tag=FGL89_06170
CDS	with_protein	GCF_007954525.1	Primary Assembly	chromosome		NZ_CP042374.1	1228935	1229231	+	WP_014974846.1	WP_014974846.1		hypothetical protein		61187328	FGL89_RS06170	297	98	
gene	protein_coding	GCF_007954525.1	Primary Assembly	chromosome		NZ_CP042374.1	1229228	1229737	+						61187329	FGL89_RS06175	510		old_locus_tag=FGL89_06175
CDS	with_protein	GCF_007954525.1	Primary Assembly	chromosome		NZ_CP042374.1	1229228	1229737	+	WP_014974845.1	WP_014974845.1		hypothetical protein		61187329	FGL89_RS06175	510	169	
gene	protein_coding	GCF_007954525.1	Primary Assembly	chromosome		NZ_CP042374.1	1230023	1230799	+					thiM	61187330	FGL89_RS06180	777		old_locus_tag=FGL89_06180
CDS	with_protein	GCF_007954525.1	Primary Assembly	chromosome		NZ_CP042374.1	1230023	1230799	+	WP_014974844.1	WP_014974844.1		hydroxyethylthiazole kinase	thiM	61187330	FGL89_RS06180	777	258	
gene	protein_coding	GCF_007954525.1	Primary Assembly	chromosome		NZ_CP042374.1	1230792	1231625	+					thiD	61187331	FGL89_RS06185	834		old_locus_tag=FGL89_06185
CDS	with_protein	GCF_007954525.1	Primary Assembly	chromosome		NZ_CP042374.1	1230792	1231625	+	WP_014974843.1	WP_014974843.1		bifunctional hydroxymethylpyrimidine kinase/phosphomethylpyrimidine kinase	thiD	61187331	FGL89_RS06185	834	277	
gene	protein_coding	GCF_007954525.1	Primary Assembly	chromosome		NZ_CP042374.1	1231615	1232250	+					thiE	61187332	FGL89_RS06190	636		old_locus_tag=FGL89_06190
CDS	with_protein	GCF_007954525.1	Primary Assembly	chromosome		NZ_CP042374.1	1231615	1232250	+	WP_014974842.1	WP_014974842.1		thiamine phosphate synthase	thiE	61187332	FGL89_RS06190	636	211	
gene	protein_coding	GCF_007954525.1	Primary Assembly	chromosome		NZ_CP042374.1	1232329	1232637	+						61187333	FGL89_RS06195	309		old_locus_tag=FGL89_06195
CDS	with_protein	GCF_007954525.1	Primary Assembly	chromosome		NZ_CP042374.1	1232329	1232637	+	WP_014974841.1	WP_014974841.1		PadR family transcriptional regulator		61187333	FGL89_RS06195	309	102	
gene	protein_coding	GCF_007954525.1	Primary Assembly	chromosome		NZ_CP042374.1	1232637	1233227	+						61187334	FGL89_RS06200	591		old_locus_tag=FGL89_06200
CDS	with_protein	GCF_007954525.1	Primary Assembly	chromosome		NZ_CP042374.1	1232637	1233227	+	WP_014974840.1	WP_014974840.1		DUF1700 domain-containing protein		61187334	FGL89_RS06200	591	196	
gene	protein_coding	GCF_007954525.1	Primary Assembly	chromosome		NZ_CP042374.1	1233217	1234119	+						61187335	FGL89_RS06205	903		old_locus_tag=FGL89_06205
CDS	with_protein	GCF_007954525.1	Primary Assembly	chromosome		NZ_CP042374.1	1233217	1234119	+	WP_014974839.1	WP_014974839.1		DUF4097 family beta strand repeat-containing protein		61187335	FGL89_RS06205	903	300	
gene	protein_coding	GCF_007954525.1	Primary Assembly	chromosome		NZ_CP042374.1	1234221	1234835	+						61187336	FGL89_RS06210	615		old_locus_tag=FGL89_06210
CDS	with_protein	GCF_007954525.1	Primary Assembly	chromosome		NZ_CP042374.1	1234221	1234835	+	WP_014974838.1	WP_014974838.1		TVP38/TMEM64 family protein		61187336	FGL89_RS06210	615	204	
gene	protein_coding	GCF_007954525.1	Primary Assembly	chromosome		NZ_CP042374.1	1234849	1235685	+						61187337	FGL89_RS06215	837		old_locus_tag=FGL89_06215
CDS	with_protein	GCF_007954525.1	Primary Assembly	chromosome		NZ_CP042374.1	1234849	1235685	+	WP_014974837.1	WP_014974837.1		DUF368 domain-containing protein		61187337	FGL89_RS06215	837	278	
gene	protein_coding	GCF_007954525.1	Primary Assembly	chromosome		NZ_CP042374.1	1235790	1236494	-						61187338	FGL89_RS06220	705		old_locus_tag=FGL89_06220
CDS	with_protein	GCF_007954525.1	Primary Assembly	chromosome		NZ_CP042374.1	1235790	1236494	-	WP_014974836.1	WP_014974836.1		SDR family NAD(P)-dependent oxidoreductase		61187338	FGL89_RS06220	705	234	
gene	protein_coding	GCF_007954525.1	Primary Assembly	chromosome		NZ_CP042374.1	1236590	1237024	-						61187339	FGL89_RS06225	435		old_locus_tag=FGL89_06225
CDS	with_protein	GCF_007954525.1	Primary Assembly	chromosome		NZ_CP042374.1	1236590	1237024	-	WP_014974835.1	WP_014974835.1		helix-turn-helix transcriptional regulator		61187339	FGL89_RS06225	435	144	
gene	protein_coding	GCF_007954525.1	Primary Assembly	chromosome		NZ_CP042374.1	1237135	1237611	+						61187340	FGL89_RS06230	477		old_locus_tag=FGL89_06230
CDS	with_protein	GCF_007954525.1	Primary Assembly	chromosome		NZ_CP042374.1	1237135	1237611	+	WP_014974834.1	WP_014974834.1		tautomerase family protein		61187340	FGL89_RS06230	477	158	
gene	protein_coding	GCF_007954525.1	Primary Assembly	chromosome		NZ_CP042374.1	1237756	1239555	-						61187341	FGL89_RS06235	1800		old_locus_tag=FGL89_06235
CDS	with_protein	GCF_007954525.1	Primary Assembly	chromosome		NZ_CP042374.1	1237756	1239555	-	WP_014974833.1	WP_014974833.1		M3 family oligoendopeptidase		61187341	FGL89_RS06235	1800	599	
gene	protein_coding	GCF_007954525.1	Primary Assembly	chromosome		NZ_CP042374.1	1239720	1240649	+						61187342	FGL89_RS06240	930		old_locus_tag=FGL89_06240
CDS	with_protein	GCF_007954525.1	Primary Assembly	chromosome		NZ_CP042374.1	1239720	1240649	+	WP_147000472.1	WP_147000472.1		alpha/beta hydrolase		61187342	FGL89_RS06240	930	309	
gene	protein_coding	GCF_007954525.1	Primary Assembly	chromosome		NZ_CP042374.1	1240769	1241584	+					proB	61187343	FGL89_RS06245	816		old_locus_tag=FGL89_06245
CDS	with_protein	GCF_007954525.1	Primary Assembly	chromosome		NZ_CP042374.1	1240769	1241584	+	WP_014974831.1	WP_014974831.1		glutamate 5-kinase	proB	61187343	FGL89_RS06245	816	271	
gene	protein_coding	GCF_007954525.1	Primary Assembly	chromosome		NZ_CP042374.1	1241586	1242833	+						61187344	FGL89_RS06250	1248		old_locus_tag=FGL89_06250
CDS	with_protein	GCF_007954525.1	Primary Assembly	chromosome		NZ_CP042374.1	1241586	1242833	+	WP_014974830.1	WP_014974830.1		glutamate-5-semialdehyde dehydrogenase		61187344	FGL89_RS06250	1248	415	
gene	protein_coding	GCF_007954525.1	Primary Assembly	chromosome		NZ_CP042374.1	1242869	1243825	-						61187345	FGL89_RS06255	957		old_locus_tag=FGL89_06255
CDS	with_protein	GCF_007954525.1	Primary Assembly	chromosome		NZ_CP042374.1	1242869	1243825	-	WP_014974829.1	WP_014974829.1		nucleoside hydrolase		61187345	FGL89_RS06255	957	318	
gene	protein_coding	GCF_007954525.1	Primary Assembly	chromosome		NZ_CP042374.1	1244032	1245042	+						61187346	FGL89_RS06260	1011		old_locus_tag=FGL89_06260
CDS	with_protein	GCF_007954525.1	Primary Assembly	chromosome		NZ_CP042374.1	1244032	1245042	+	WP_186727203.1	WP_186727203.1		NAD(P)/FAD-dependent oxidoreductase		61187346	FGL89_RS06260	1011	336	
gene	protein_coding	GCF_007954525.1	Primary Assembly	chromosome		NZ_CP042374.1	1245056	1246033	-						61187347	FGL89_RS06265	978		old_locus_tag=FGL89_06265
CDS	with_protein	GCF_007954525.1	Primary Assembly	chromosome		NZ_CP042374.1	1245056	1246033	-	WP_223824457.1	WP_223824457.1		hypothetical protein		61187347	FGL89_RS06265	978	325	
gene	protein_coding	GCF_007954525.1	Primary Assembly	chromosome		NZ_CP042374.1	1246199	1247077	+						61187348	FGL89_RS06270	879		old_locus_tag=FGL89_06270
CDS	with_protein	GCF_007954525.1	Primary Assembly	chromosome		NZ_CP042374.1	1246199	1247077	+	WP_147000473.1	WP_147000473.1		hypothetical protein		61187348	FGL89_RS06270	879	292	
gene	protein_coding	GCF_007954525.1	Primary Assembly	chromosome		NZ_CP042374.1	1247088	1248668	+						61187349	FGL89_RS06275	1581		old_locus_tag=FGL89_06275
CDS	with_protein	GCF_007954525.1	Primary Assembly	chromosome		NZ_CP042374.1	1247088	1248668	+	WP_014974825.1	WP_014974825.1		hypothetical protein		61187349	FGL89_RS06275	1581	526	
gene	protein_coding	GCF_007954525.1	Primary Assembly	chromosome		NZ_CP042374.1	1248841	1249689	+						61187350	FGL89_RS06280	849		old_locus_tag=FGL89_06280
CDS	with_protein	GCF_007954525.1	Primary Assembly	chromosome		NZ_CP042374.1	1248841	1249689	+	WP_041773166.1	WP_041773166.1		hypothetical protein		61187350	FGL89_RS06280	849	282	
gene	protein_coding	GCF_007954525.1	Primary Assembly	chromosome		NZ_CP042374.1	1249746	1250621	-						61187351	FGL89_RS06285	876		old_locus_tag=FGL89_06285
CDS	with_protein	GCF_007954525.1	Primary Assembly	chromosome		NZ_CP042374.1	1249746	1250621	-	WP_014974823.1	WP_014974823.1		DNA/RNA non-specific endonuclease		61187351	FGL89_RS06285	876	291	
gene	protein_coding	GCF_007954525.1	Primary Assembly	chromosome		NZ_CP042374.1	1250736	1251392	-						61187352	FGL89_RS06290	657		old_locus_tag=FGL89_06290
CDS	with_protein	GCF_007954525.1	Primary Assembly	chromosome		NZ_CP042374.1	1250736	1251392	-	WP_014974822.1	WP_014974822.1		HD domain-containing protein		61187352	FGL89_RS06290	657	218	
gene	protein_coding	GCF_007954525.1	Primary Assembly	chromosome		NZ_CP042374.1	1251614	1253725	+					metG	61187353	FGL89_RS06295	2112		old_locus_tag=FGL89_06295
CDS	with_protein	GCF_007954525.1	Primary Assembly	chromosome		NZ_CP042374.1	1251614	1253725	+	WP_014974821.1	WP_014974821.1		methionine--tRNA ligase	metG	61187353	FGL89_RS06295	2112	703	
gene	protein_coding	GCF_007954525.1	Primary Assembly	chromosome		NZ_CP042374.1	1254108	1255127	+					gap	61187354	FGL89_RS06300	1020		old_locus_tag=FGL89_06300
CDS	with_protein	GCF_007954525.1	Primary Assembly	chromosome		NZ_CP042374.1	1254108	1255127	+	WP_014974820.1	WP_014974820.1		type I glyceraldehyde-3-phosphate dehydrogenase	gap	61187354	FGL89_RS06300	1020	339	
gene	protein_coding	GCF_007954525.1	Primary Assembly	chromosome		NZ_CP042374.1	1255274	1256083	+						61187355	FGL89_RS06305	810		old_locus_tag=FGL89_06305
CDS	with_protein	GCF_007954525.1	Primary Assembly	chromosome		NZ_CP042374.1	1255274	1256083	+	WP_014974819.1	WP_014974819.1		metallophosphoesterase		61187355	FGL89_RS06305	810	269	
gene	protein_coding	GCF_007954525.1	Primary Assembly	chromosome		NZ_CP042374.1	1256234	1256677	+					fabZ	61187356	FGL89_RS06310	444		old_locus_tag=FGL89_06310
CDS	with_protein	GCF_007954525.1	Primary Assembly	chromosome		NZ_CP042374.1	1256234	1256677	+	WP_014974818.1	WP_014974818.1		3-hydroxyacyl-ACP dehydratase FabZ	fabZ	61187356	FGL89_RS06310	444	147	
gene	protein_coding	GCF_007954525.1	Primary Assembly	chromosome		NZ_CP042374.1	1256680	1257138	+						61187357	FGL89_RS06315	459		old_locus_tag=FGL89_06315
CDS	with_protein	GCF_007954525.1	Primary Assembly	chromosome		NZ_CP042374.1	1256680	1257138	+	WP_014974817.1	WP_014974817.1		MarR family transcriptional regulator		61187357	FGL89_RS06315	459	152	
gene	protein_coding	GCF_007954525.1	Primary Assembly	chromosome		NZ_CP042374.1	1257146	1258117	+						61187358	FGL89_RS06320	972		old_locus_tag=FGL89_06320
CDS	with_protein	GCF_007954525.1	Primary Assembly	chromosome		NZ_CP042374.1	1257146	1258117	+	WP_014974816.1	WP_014974816.1		ketoacyl-ACP synthase III		61187358	FGL89_RS06320	972	323	
gene	protein_coding	GCF_007954525.1	Primary Assembly	chromosome		NZ_CP042374.1	1258214	1258453	+						61187359	FGL89_RS06325	240		old_locus_tag=FGL89_06325
CDS	with_protein	GCF_007954525.1	Primary Assembly	chromosome		NZ_CP042374.1	1258214	1258453	+	WP_014974815.1	WP_014974815.1		acyl carrier protein		61187359	FGL89_RS06325	240	79	
gene	protein_coding	GCF_007954525.1	Primary Assembly	chromosome		NZ_CP042374.1	1258510	1259475	+						61187360	FGL89_RS06330	966		old_locus_tag=FGL89_06330
CDS	with_protein	GCF_007954525.1	Primary Assembly	chromosome		NZ_CP042374.1	1258510	1259475	+	WP_014974814.1	WP_014974814.1		nitronate monooxygenase		61187360	FGL89_RS06330	966	321	
gene	protein_coding	GCF_007954525.1	Primary Assembly	chromosome		NZ_CP042374.1	1259532	1260479	+						61187361	FGL89_RS06335	948		old_locus_tag=FGL89_06335
CDS	with_protein	GCF_007954525.1	Primary Assembly	chromosome		NZ_CP042374.1	1259532	1260479	+	WP_014974813.1	WP_014974813.1		ACP S-malonyltransferase		61187361	FGL89_RS06335	948	315	
gene	protein_coding	GCF_007954525.1	Primary Assembly	chromosome		NZ_CP042374.1	1260476	1261207	+					fabG	61187362	FGL89_RS06340	732		old_locus_tag=FGL89_06340
CDS	with_protein	GCF_007954525.1	Primary Assembly	chromosome		NZ_CP042374.1	1260476	1261207	+	WP_014974812.1	WP_014974812.1		3-oxoacyl-ACP reductase FabG	fabG	61187362	FGL89_RS06340	732	243	
gene	protein_coding	GCF_007954525.1	Primary Assembly	chromosome		NZ_CP042374.1	1261223	1262485	+					fabF	61187363	FGL89_RS06345	1263		old_locus_tag=FGL89_06345
CDS	with_protein	GCF_007954525.1	Primary Assembly	chromosome		NZ_CP042374.1	1261223	1262485	+	WP_014974811.1	WP_014974811.1		beta-ketoacyl-ACP synthase II	fabF	61187363	FGL89_RS06345	1263	420	
gene	protein_coding	GCF_007954525.1	Primary Assembly	chromosome		NZ_CP042374.1	1262489	1262941	+					accB	61187364	FGL89_RS06350	453		old_locus_tag=FGL89_06350
CDS	with_protein	GCF_007954525.1	Primary Assembly	chromosome		NZ_CP042374.1	1262489	1262941	+	WP_014974810.1	WP_014974810.1		acetyl-CoA carboxylase biotin carboxyl carrier protein	accB	61187364	FGL89_RS06350	453	150	
gene	protein_coding	GCF_007954525.1	Primary Assembly	chromosome		NZ_CP042374.1	1262984	1263415	+					fabZ	61187365	FGL89_RS06355	432		old_locus_tag=FGL89_06355
CDS	with_protein	GCF_007954525.1	Primary Assembly	chromosome		NZ_CP042374.1	1262984	1263415	+	WP_014974809.1	WP_014974809.1		3-hydroxyacyl-ACP dehydratase FabZ	fabZ	61187365	FGL89_RS06355	432	143	
gene	protein_coding	GCF_007954525.1	Primary Assembly	chromosome		NZ_CP042374.1	1263418	1264794	+					accC	61187366	FGL89_RS06360	1377		old_locus_tag=FGL89_06360
CDS	with_protein	GCF_007954525.1	Primary Assembly	chromosome		NZ_CP042374.1	1263418	1264794	+	WP_014974808.1	WP_014974808.1		acetyl-CoA carboxylase biotin carboxylase subunit	accC	61187366	FGL89_RS06360	1377	458	
gene	protein_coding	GCF_007954525.1	Primary Assembly	chromosome		NZ_CP042374.1	1264877	1265716	+						61187367	FGL89_RS06365	840		old_locus_tag=FGL89_06365
CDS	with_protein	GCF_007954525.1	Primary Assembly	chromosome		NZ_CP042374.1	1264877	1265716	+	WP_014974807.1	WP_014974807.1		hypothetical protein		61187367	FGL89_RS06365	840	279	
gene	protein_coding	GCF_007954525.1	Primary Assembly	chromosome		NZ_CP042374.1	1265718	1266518	+						61187368	FGL89_RS06370	801		old_locus_tag=FGL89_06370
CDS	with_protein	GCF_007954525.1	Primary Assembly	chromosome		NZ_CP042374.1	1265718	1266518	+	WP_014974806.1	WP_014974806.1		acetyl-CoA carboxylase carboxyl transferase subunit alpha		61187368	FGL89_RS06370	801	266	
gene	tmRNA	GCF_007954525.1	Primary Assembly	chromosome		NZ_CP042374.1	1266595	1266952	+					ssrA	61187369	FGL89_RS06375	358		old_locus_tag=FGL89_06375
tmRNA		GCF_007954525.1	Primary Assembly	chromosome		NZ_CP042374.1	1266595	1266952	+				transfer-messenger RNA	ssrA	61187369	FGL89_RS06375	358		
gene	protein_coding	GCF_007954525.1	Primary Assembly	chromosome		NZ_CP042374.1	1267379	1267951	+						61187370	FGL89_RS06380	573		old_locus_tag=FGL89_06380
CDS	with_protein	GCF_007954525.1	Primary Assembly	chromosome		NZ_CP042374.1	1267379	1267951	+	WP_014974805.1	WP_014974805.1		uracil-DNA glycosylase family protein		61187370	FGL89_RS06380	573	190	
gene	protein_coding	GCF_007954525.1	Primary Assembly	chromosome		NZ_CP042374.1	1268058	1268216	-						61187816	FGL89_RS08650	159		
CDS	with_protein	GCF_007954525.1	Primary Assembly	chromosome		NZ_CP042374.1	1268058	1268216	-	WP_014974804.1	WP_014974804.1		hypothetical protein		61187816	FGL89_RS08650	159	52	
gene	protein_coding	GCF_007954525.1	Primary Assembly	chromosome		NZ_CP042374.1	1268553	1269026	+						61187371	FGL89_RS06385	474		old_locus_tag=FGL89_06385
CDS	with_protein	GCF_007954525.1	Primary Assembly	chromosome		NZ_CP042374.1	1268553	1269026	+	WP_014974803.1	WP_014974803.1		tryptophan-rich sensory protein		61187371	FGL89_RS06385	474	157	
gene	protein_coding	GCF_007954525.1	Primary Assembly	chromosome		NZ_CP042374.1	1269199	1269825	-						61187372	FGL89_RS06390	627		old_locus_tag=FGL89_06390
CDS	with_protein	GCF_007954525.1	Primary Assembly	chromosome		NZ_CP042374.1	1269199	1269825	-	WP_014974802.1	WP_014974802.1		NAD(P)H-binding protein		61187372	FGL89_RS06390	627	208	
gene	protein_coding	GCF_007954525.1	Primary Assembly	chromosome		NZ_CP042374.1	1270055	1270393	-						61187373	FGL89_RS06395	339		old_locus_tag=FGL89_06395
CDS	with_protein	GCF_007954525.1	Primary Assembly	chromosome		NZ_CP042374.1	1270055	1270393	-	WP_014974801.1	WP_014974801.1		hypothetical protein		61187373	FGL89_RS06395	339	112	
gene	protein_coding	GCF_007954525.1	Primary Assembly	chromosome		NZ_CP042374.1	1270659	1270964	-						61187374	FGL89_RS06400	306		old_locus_tag=FGL89_06400
CDS	with_protein	GCF_007954525.1	Primary Assembly	chromosome		NZ_CP042374.1	1270659	1270964	-	WP_014974800.1	WP_014974800.1		bacteriocin immunity protein		61187374	FGL89_RS06400	306	101	
gene	protein_coding	GCF_007954525.1	Primary Assembly	chromosome		NZ_CP042374.1	1271022	1271192	-						61187817	FGL89_RS08655	171		
CDS	with_protein	GCF_007954525.1	Primary Assembly	chromosome		NZ_CP042374.1	1271022	1271192	-	WP_014974799.1	WP_014974799.1		hypothetical protein		61187817	FGL89_RS08655	171	56	
gene	protein_coding	GCF_007954525.1	Primary Assembly	chromosome		NZ_CP042374.1	1271267	1271776	-						61187375	FGL89_RS06405	510		old_locus_tag=FGL89_06405
CDS	with_protein	GCF_007954525.1	Primary Assembly	chromosome		NZ_CP042374.1	1271267	1271776	-	WP_014974798.1	WP_014974798.1		ClbS/DfsB family four-helix bundle protein		61187375	FGL89_RS06405	510	169	
gene	protein_coding	GCF_007954525.1	Primary Assembly	chromosome		NZ_CP042374.1	1272049	1273011	+						61187376	FGL89_RS06410	963		old_locus_tag=FGL89_06410
CDS	with_protein	GCF_007954525.1	Primary Assembly	chromosome		NZ_CP042374.1	1272049	1273011	+	WP_014974797.1	WP_014974797.1		cation:proton antiporter		61187376	FGL89_RS06410	963	320	
gene	protein_coding	GCF_007954525.1	Primary Assembly	chromosome		NZ_CP042374.1	1273071	1274279	+						61187377	FGL89_RS06415	1209		old_locus_tag=FGL89_06415
CDS	with_protein	GCF_007954525.1	Primary Assembly	chromosome		NZ_CP042374.1	1273071	1274279	+	WP_223824456.1	WP_223824456.1		DUF2075 domain-containing protein		61187377	FGL89_RS06415	1209	402	
gene	protein_coding	GCF_007954525.1	Primary Assembly	chromosome		NZ_CP042374.1	1274541	1275176	+					thiE	61187378	FGL89_RS06420	636		old_locus_tag=FGL89_06420
CDS	with_protein	GCF_007954525.1	Primary Assembly	chromosome		NZ_CP042374.1	1274541	1275176	+	WP_041773231.1	WP_041773231.1		thiamine phosphate synthase	thiE	61187378	FGL89_RS06420	636	211	
gene	protein_coding	GCF_007954525.1	Primary Assembly	chromosome		NZ_CP042374.1	1275487	1276035	+						61187379	FGL89_RS06425	549		old_locus_tag=FGL89_06425
CDS	with_protein	GCF_007954525.1	Primary Assembly	chromosome		NZ_CP042374.1	1275487	1276035	+	WP_014974794.1	WP_014974794.1		NAD(P)H-dependent oxidoreductase		61187379	FGL89_RS06425	549	182	
gene	protein_coding	GCF_007954525.1	Primary Assembly	chromosome		NZ_CP042374.1	1276247	1277170	-					rnhC	61187380	FGL89_RS06430	924		old_locus_tag=FGL89_06430
CDS	with_protein	GCF_007954525.1	Primary Assembly	chromosome		NZ_CP042374.1	1276247	1277170	-	WP_014974793.1	WP_014974793.1		ribonuclease HIII	rnhC	61187380	FGL89_RS06430	924	307	
gene	protein_coding	GCF_007954525.1	Primary Assembly	chromosome		NZ_CP042374.1	1277245	1277649	+						61187381	FGL89_RS06435	405		old_locus_tag=FGL89_06435
