# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
CDS	with_protein	GCF_016127255.1	Primary Assembly	chromosome		NZ_CP065993.1	1899272	1899877	-	WP_010292719.1	WP_010292719.1		recombination mediator RecR	recR	64345529	I6H60_RS09340	606	201	
gene	protein_coding	GCF_016127255.1	Primary Assembly	chromosome		NZ_CP065993.1	1899931	1901739	-					dnaX	64345530	I6H60_RS09345	1809		old_locus_tag=I6H60_09345
CDS	with_protein	GCF_016127255.1	Primary Assembly	chromosome		NZ_CP065993.1	1899931	1901739	-	WP_010292722.1	WP_010292722.1		DNA polymerase III subunit gamma/tau	dnaX	64345530	I6H60_RS09345	1809	602	
gene	SRP_RNA	GCF_016127255.1	Primary Assembly	chromosome		NZ_CP065993.1	1901853	1901943	-					ffs	64345531	I6H60_RS09350	91		old_locus_tag=I6H60_09350
ncRNA	SRP_RNA	GCF_016127255.1	Primary Assembly	chromosome		NZ_CP065993.1	1901853	1901943	-				signal recognition particle sRNA small type	ffs	64345531	I6H60_RS09350	91		
gene	protein_coding	GCF_016127255.1	Primary Assembly	chromosome		NZ_CP065993.1	1901965	1902483	-						64345532	I6H60_RS09355	519		old_locus_tag=I6H60_09355
CDS	with_protein	GCF_016127255.1	Primary Assembly	chromosome		NZ_CP065993.1	1901965	1902483	-	WP_010292724.1	WP_010292724.1		HD domain-containing protein		64345532	I6H60_RS09355	519	172	
gene	protein_coding	GCF_016127255.1	Primary Assembly	chromosome		NZ_CP065993.1	1902598	1903089	-					tadA	64345533	I6H60_RS09360	492		old_locus_tag=I6H60_09360
CDS	with_protein	GCF_016127255.1	Primary Assembly	chromosome		NZ_CP065993.1	1902598	1903089	-	WP_010292727.1	WP_010292727.1		tRNA adenosine(34) deaminase TadA	tadA	64345533	I6H60_RS09360	492	163	
gene	protein_coding	GCF_016127255.1	Primary Assembly	chromosome		NZ_CP065993.1	1903067	1903699	-						64345534	I6H60_RS09365	633		old_locus_tag=I6H60_09365
CDS	with_protein	GCF_016127255.1	Primary Assembly	chromosome		NZ_CP065993.1	1903067	1903699	-	WP_010292728.1	WP_010292728.1		methyltransferase		64345534	I6H60_RS09365	633	210	
gene	protein_coding	GCF_016127255.1	Primary Assembly	chromosome		NZ_CP065993.1	1903781	1904146	-					rplL	64345535	I6H60_RS09370	366		old_locus_tag=I6H60_09370
CDS	with_protein	GCF_016127255.1	Primary Assembly	chromosome		NZ_CP065993.1	1903781	1904146	-	WP_114667228.1	WP_114667228.1		50S ribosomal protein L7/L12	rplL	64345535	I6H60_RS09370	366	121	
gene	protein_coding	GCF_016127255.1	Primary Assembly	chromosome		NZ_CP065993.1	1904196	1904762	-					rplJ	64345536	I6H60_RS09375	567		old_locus_tag=I6H60_09375
CDS	with_protein	GCF_016127255.1	Primary Assembly	chromosome		NZ_CP065993.1	1904196	1904762	-	WP_147651055.1	WP_147651055.1		50S ribosomal protein L10	rplJ	64345536	I6H60_RS09375	567	188	
gene	protein_coding	GCF_016127255.1	Primary Assembly	chromosome		NZ_CP065993.1	1904944	1905636	-					rplA	64345537	I6H60_RS09380	693		old_locus_tag=I6H60_09380
CDS	with_protein	GCF_016127255.1	Primary Assembly	chromosome		NZ_CP065993.1	1904944	1905636	-	WP_147651056.1	WP_147651056.1		50S ribosomal protein L1	rplA	64345537	I6H60_RS09380	693	230	
gene	protein_coding	GCF_016127255.1	Primary Assembly	chromosome		NZ_CP065993.1	1905636	1906100	-					rplK	64345538	I6H60_RS09385	465		old_locus_tag=I6H60_09385
CDS	with_protein	GCF_016127255.1	Primary Assembly	chromosome		NZ_CP065993.1	1905636	1906100	-	WP_010279702.1	WP_010279702.1		50S ribosomal protein L11	rplK	64345538	I6H60_RS09385	465	154	
gene	protein_coding	GCF_016127255.1	Primary Assembly	chromosome		NZ_CP065993.1	1906211	1906789	-					nusG	64345539	I6H60_RS09390	579		old_locus_tag=I6H60_09390
CDS	with_protein	GCF_016127255.1	Primary Assembly	chromosome		NZ_CP065993.1	1906211	1906789	-	WP_010279704.1	WP_010279704.1		transcription termination/antitermination protein NusG	nusG	64345539	I6H60_RS09390	579	192	
gene	protein_coding	GCF_016127255.1	Primary Assembly	chromosome		NZ_CP065993.1	1906864	1907040	-					secE	64345540	I6H60_RS09395	177		old_locus_tag=I6H60_09395
CDS	with_protein	GCF_016127255.1	Primary Assembly	chromosome		NZ_CP065993.1	1906864	1907040	-	WP_004912775.1	WP_004912775.1		preprotein translocase subunit SecE	secE	64345540	I6H60_RS09395	177	58	
gene	protein_coding	GCF_016127255.1	Primary Assembly	chromosome		NZ_CP065993.1	1907052	1907201	-					rpmG	64345541	I6H60_RS09400	150		old_locus_tag=I6H60_09400
CDS	with_protein	GCF_016127255.1	Primary Assembly	chromosome		NZ_CP065993.1	1907052	1907201	-	WP_010279708.1	WP_010279708.1		50S ribosomal protein L33	rpmG	64345541	I6H60_RS09400	150	49	
gene	protein_coding	GCF_016127255.1	Primary Assembly	chromosome		NZ_CP065993.1	1907239	1907826	-						64345542	I6H60_RS09405	588		old_locus_tag=I6H60_09405
CDS	with_protein	GCF_016127255.1	Primary Assembly	chromosome		NZ_CP065993.1	1907239	1907826	-	WP_031941036.1	WP_031941036.1		TetR family transcriptional regulator		64345542	I6H60_RS09405	588	195	
gene	protein_coding	GCF_016127255.1	Primary Assembly	chromosome		NZ_CP065993.1	1907919	1908785	-						64345543	I6H60_RS09410	867		old_locus_tag=I6H60_09410
CDS	with_protein	GCF_016127255.1	Primary Assembly	chromosome		NZ_CP065993.1	1907919	1908785	-	WP_010279715.1	WP_010279715.1		helix-turn-helix domain-containing protein		64345543	I6H60_RS09410	867	288	
gene	protein_coding	GCF_016127255.1	Primary Assembly	chromosome		NZ_CP065993.1	1908785	1909918	-						64345544	I6H60_RS09415	1134		old_locus_tag=I6H60_09415
CDS	with_protein	GCF_016127255.1	Primary Assembly	chromosome		NZ_CP065993.1	1908785	1909918	-	WP_010279719.1	WP_010279719.1		D-alanine--D-alanine ligase		64345544	I6H60_RS09415	1134	377	
gene	protein_coding	GCF_016127255.1	Primary Assembly	chromosome		NZ_CP065993.1	1909999	1911003	-						64345545	I6H60_RS09420	1005		old_locus_tag=I6H60_09420
CDS	with_protein	GCF_016127255.1	Primary Assembly	chromosome		NZ_CP065993.1	1909999	1911003	-	WP_010279723.1	WP_010279723.1		DUF2785 domain-containing protein		64345545	I6H60_RS09420	1005	334	
gene	protein_coding	GCF_016127255.1	Primary Assembly	chromosome		NZ_CP065993.1	1911003	1912217	-						64345546	I6H60_RS09425	1215		old_locus_tag=I6H60_09425
CDS	with_protein	GCF_016127255.1	Primary Assembly	chromosome		NZ_CP065993.1	1911003	1912217	-	WP_010279725.1	WP_010279725.1		rod shape-determining protein RodA		64345546	I6H60_RS09425	1215	404	
gene	protein_coding	GCF_016127255.1	Primary Assembly	chromosome		NZ_CP065993.1	1912360	1912569	-						64345547	I6H60_RS09430	210		old_locus_tag=I6H60_09430
CDS	with_protein	GCF_016127255.1	Primary Assembly	chromosome		NZ_CP065993.1	1912360	1912569	-	WP_139967847.1	WP_139967847.1		DUF2969 family protein		64345547	I6H60_RS09430	210	69	
gene	protein_coding	GCF_016127255.1	Primary Assembly	chromosome		NZ_CP065993.1	1912569	1913561	-						64345548	I6H60_RS09435	993		old_locus_tag=I6H60_09435
CDS	with_protein	GCF_016127255.1	Primary Assembly	chromosome		NZ_CP065993.1	1912569	1913561	-	WP_010279731.1	WP_010279731.1		rod shape-determining protein		64345548	I6H60_RS09435	993	330	
gene	protein_coding	GCF_016127255.1	Primary Assembly	chromosome		NZ_CP065993.1	1913671	1913889	-						64345549	I6H60_RS09440	219		old_locus_tag=I6H60_09440
CDS	with_protein	GCF_016127255.1	Primary Assembly	chromosome		NZ_CP065993.1	1913671	1913889	-	WP_010279735.1	WP_010279735.1		DUF1146 domain-containing protein		64345549	I6H60_RS09440	219	72	
gene	protein_coding	GCF_016127255.1	Primary Assembly	chromosome		NZ_CP065993.1	1913873	1914499	-						64345550	I6H60_RS09445	627		old_locus_tag=I6H60_09445
CDS	with_protein	GCF_016127255.1	Primary Assembly	chromosome		NZ_CP065993.1	1913873	1914499	-	WP_242455659.1	WP_242455659.1		VanZ family protein		64345550	I6H60_RS09445	627	208	
gene	protein_coding	GCF_016127255.1	Primary Assembly	chromosome		NZ_CP065993.1	1914599	1916110	-					xylB	64345551	I6H60_RS09450	1512		old_locus_tag=I6H60_09450
CDS	with_protein	GCF_016127255.1	Primary Assembly	chromosome		NZ_CP065993.1	1914599	1916110	-	WP_010279744.1	WP_010279744.1		xylulokinase	xylB	64345551	I6H60_RS09450	1512	503	
gene	protein_coding	GCF_016127255.1	Primary Assembly	chromosome		NZ_CP065993.1	1916213	1917559	-					xylA	64345552	I6H60_RS09455	1347		old_locus_tag=I6H60_09455
CDS	with_protein	GCF_016127255.1	Primary Assembly	chromosome		NZ_CP065993.1	1916213	1917559	-	WP_010279747.1	WP_010279747.1		xylose isomerase	xylA	64345552	I6H60_RS09455	1347	448	
gene	protein_coding	GCF_016127255.1	Primary Assembly	chromosome		NZ_CP065993.1	1917815	1918810	+						64345553	I6H60_RS09460	996		old_locus_tag=I6H60_09460
CDS	with_protein	GCF_016127255.1	Primary Assembly	chromosome		NZ_CP065993.1	1917815	1918810	+	WP_010279751.1	WP_010279751.1		ketopantoate reductase family protein		64345553	I6H60_RS09460	996	331	
gene	protein_coding	GCF_016127255.1	Primary Assembly	chromosome		NZ_CP065993.1	1918889	1920427	-						64345554	I6H60_RS09465	1539		old_locus_tag=I6H60_09465
CDS	with_protein	GCF_016127255.1	Primary Assembly	chromosome		NZ_CP065993.1	1918889	1920427	-	WP_010279755.1	WP_010279755.1		bifunctional metallophosphatase/5'-nucleotidase		64345554	I6H60_RS09465	1539	512	
gene	protein_coding	GCF_016127255.1	Primary Assembly	chromosome		NZ_CP065993.1	1920483	1921148	+						64345555	I6H60_RS09470	666		old_locus_tag=I6H60_09470
CDS	with_protein	GCF_016127255.1	Primary Assembly	chromosome		NZ_CP065993.1	1920483	1921148	+	WP_010279758.1	WP_010279758.1		phosphatase PAP2 family protein		64345555	I6H60_RS09470	666	221	
gene	protein_coding	GCF_016127255.1	Primary Assembly	chromosome		NZ_CP065993.1	1921180	1922154	-					nrdF	64345556	I6H60_RS09475	975		old_locus_tag=I6H60_09475
CDS	with_protein	GCF_016127255.1	Primary Assembly	chromosome		NZ_CP065993.1	1921180	1922154	-	WP_010279337.1	WP_010279337.1		class 1b ribonucleoside-diphosphate reductase subunit beta	nrdF	64345556	I6H60_RS09475	975	324	
gene	protein_coding	GCF_016127255.1	Primary Assembly	chromosome		NZ_CP065993.1	1922154	1922597	-						64345557	I6H60_RS09480	444		old_locus_tag=I6H60_09480
CDS	with_protein	GCF_016127255.1	Primary Assembly	chromosome		NZ_CP065993.1	1922154	1922597	-	WP_010279338.1	WP_010279338.1		class Ib ribonucleoside-diphosphate reductase assembly flavoprotein NrdI		64345557	I6H60_RS09480	444	147	
gene	protein_coding	GCF_016127255.1	Primary Assembly	chromosome		NZ_CP065993.1	1922656	1924827	-					nrdE	64345558	I6H60_RS09485	2172		old_locus_tag=I6H60_09485
CDS	with_protein	GCF_016127255.1	Primary Assembly	chromosome		NZ_CP065993.1	1922656	1924827	-	WP_010279340.1	WP_010279340.1		class 1b ribonucleoside-diphosphate reductase subunit alpha	nrdE	64345558	I6H60_RS09485	2172	723	
gene	protein_coding	GCF_016127255.1	Primary Assembly	chromosome		NZ_CP065993.1	1924938	1925168	-					nrdH	64345559	I6H60_RS09490	231		old_locus_tag=I6H60_09490
CDS	with_protein	GCF_016127255.1	Primary Assembly	chromosome		NZ_CP065993.1	1924938	1925168	-	WP_010279343.1	WP_010279343.1		glutaredoxin-like protein NrdH	nrdH	64345559	I6H60_RS09490	231	76	
gene	protein_coding	GCF_016127255.1	Primary Assembly	chromosome		NZ_CP065993.1	1925633	1927033	+						64345560	I6H60_RS09495	1401		old_locus_tag=I6H60_09495
CDS	with_protein	GCF_016127255.1	Primary Assembly	chromosome		NZ_CP065993.1	1925633	1927033	+	WP_010279346.1	WP_010279346.1		hemolysin family protein		64345560	I6H60_RS09495	1401	466	
gene	protein_coding	GCF_016127255.1	Primary Assembly	chromosome		NZ_CP065993.1	1927154	1927822	+						64345561	I6H60_RS09500	669		old_locus_tag=I6H60_09500
CDS	with_protein	GCF_016127255.1	Primary Assembly	chromosome		NZ_CP065993.1	1927154	1927822	+	WP_010279348.1	WP_010279348.1		histidine phosphatase family protein		64345561	I6H60_RS09500	669	222	
gene	protein_coding	GCF_016127255.1	Primary Assembly	chromosome		NZ_CP065993.1	1927878	1929419	-						64345562	I6H60_RS09505	1542		old_locus_tag=I6H60_09505
CDS	with_protein	GCF_016127255.1	Primary Assembly	chromosome		NZ_CP065993.1	1927878	1929419	-	WP_010279351.1	WP_010279351.1		ABC transporter permease		64345562	I6H60_RS09505	1542	513	
gene	protein_coding	GCF_016127255.1	Primary Assembly	chromosome		NZ_CP065993.1	1929516	1930469	-						64345563	I6H60_RS09510	954		old_locus_tag=I6H60_09510
CDS	with_protein	GCF_016127255.1	Primary Assembly	chromosome		NZ_CP065993.1	1929516	1930469	-	WP_010279354.1	WP_010279354.1		aldo/keto reductase		64345563	I6H60_RS09510	954	317	
gene	protein_coding	GCF_016127255.1	Primary Assembly	chromosome		NZ_CP065993.1	1930590	1931135	-					raiA	64345564	I6H60_RS09515	546		old_locus_tag=I6H60_09515
CDS	with_protein	GCF_016127255.1	Primary Assembly	chromosome		NZ_CP065993.1	1930590	1931135	-	WP_004912837.1	WP_004912837.1		ribosome-associated translation inhibitor RaiA	raiA	64345564	I6H60_RS09515	546	181	
gene	protein_coding	GCF_016127255.1	Primary Assembly	chromosome		NZ_CP065993.1	1931272	1931964	-						64345565	I6H60_RS09520	693		old_locus_tag=I6H60_09520
CDS	with_protein	GCF_016127255.1	Primary Assembly	chromosome		NZ_CP065993.1	1931272	1931964	-	WP_243282484.1	WP_243282484.1		ComF family protein		64345565	I6H60_RS09520	693	230	
gene	protein_coding	GCF_016127255.1	Primary Assembly	chromosome		NZ_CP065993.1	1931951	1933225	-						64345566	I6H60_RS09525	1275		old_locus_tag=I6H60_09525
CDS	with_protein	GCF_016127255.1	Primary Assembly	chromosome		NZ_CP065993.1	1931951	1933225	-	WP_187241125.1	WP_187241125.1		DEAD/DEAH box helicase family protein		64345566	I6H60_RS09525	1275	424	
gene	protein_coding	GCF_016127255.1	Primary Assembly	chromosome		NZ_CP065993.1	1933243	1933878	+						64345567	I6H60_RS09530	636		old_locus_tag=I6H60_09530
CDS	with_protein	GCF_016127255.1	Primary Assembly	chromosome		NZ_CP065993.1	1933243	1933878	+	WP_010279364.1	WP_010279364.1		YigZ family protein		64345567	I6H60_RS09530	636	211	
gene	protein_coding	GCF_016127255.1	Primary Assembly	chromosome		NZ_CP065993.1	1934038	1935009	-						64345568	I6H60_RS09535	972		old_locus_tag=I6H60_09535
CDS	with_protein	GCF_016127255.1	Primary Assembly	chromosome		NZ_CP065993.1	1934038	1935009	-	WP_010278909.1	WP_010278909.1		Ppx/GppA family phosphatase		64345568	I6H60_RS09535	972	323	
gene	protein_coding	GCF_016127255.1	Primary Assembly	chromosome		NZ_CP065993.1	1935006	1937138	-						64345569	I6H60_RS09540	2133		old_locus_tag=I6H60_09540
CDS	with_protein	GCF_016127255.1	Primary Assembly	chromosome		NZ_CP065993.1	1935006	1937138	-	WP_010278912.1	WP_010278912.1		RNA degradosome polyphosphate kinase		64345569	I6H60_RS09540	2133	710	
gene	protein_coding	GCF_016127255.1	Primary Assembly	chromosome		NZ_CP065993.1	1937148	1938626	-						64345570	I6H60_RS09545	1479		old_locus_tag=I6H60_09545
CDS	with_protein	GCF_016127255.1	Primary Assembly	chromosome		NZ_CP065993.1	1937148	1938626	-	WP_010278917.1	WP_010278917.1		HD domain-containing protein		64345570	I6H60_RS09545	1479	492	
gene	protein_coding	GCF_016127255.1	Primary Assembly	chromosome		NZ_CP065993.1	1938716	1939330	-						64345571	I6H60_RS09550	615		old_locus_tag=I6H60_09550
CDS	with_protein	GCF_016127255.1	Primary Assembly	chromosome		NZ_CP065993.1	1938716	1939330	-	WP_010278921.1	WP_010278921.1		DNA-3-methyladenine glycosylase I		64345571	I6H60_RS09550	615	204	
gene	protein_coding	GCF_016127255.1	Primary Assembly	chromosome		NZ_CP065993.1	1939403	1940728	-					eno	64345572	I6H60_RS09555	1326		old_locus_tag=I6H60_09555
CDS	with_protein	GCF_016127255.1	Primary Assembly	chromosome		NZ_CP065993.1	1939403	1940728	-	WP_168441536.1	WP_168441536.1		phosphopyruvate hydratase	eno	64345572	I6H60_RS09555	1326	441	
gene	protein_coding	GCF_016127255.1	Primary Assembly	chromosome		NZ_CP065993.1	1940836	1941645	-					tpiA	64345573	I6H60_RS09560	810		old_locus_tag=I6H60_09560
CDS	with_protein	GCF_016127255.1	Primary Assembly	chromosome		NZ_CP065993.1	1940836	1941645	-	WP_010280115.1	WP_010280115.1		triose-phosphate isomerase	tpiA	64345573	I6H60_RS09560	810	269	
gene	protein_coding	GCF_016127255.1	Primary Assembly	chromosome		NZ_CP065993.1	1941642	1941977	-						64345574	I6H60_RS09565	336		old_locus_tag=I6H60_09565
CDS	with_protein	GCF_016127255.1	Primary Assembly	chromosome		NZ_CP065993.1	1941642	1941977	-	WP_010280114.1	WP_010280114.1		bZIP transcription factor		64345574	I6H60_RS09565	336	111	
gene	tRNA	GCF_016127255.1	Primary Assembly	chromosome		NZ_CP065993.1	1942090	1942175	+						64345575	I6H60_RS09570	86		old_locus_tag=I6H60_09570
tRNA		GCF_016127255.1	Primary Assembly	chromosome		NZ_CP065993.1	1942090	1942175	+				tRNA-Leu		64345575	I6H60_RS09570	86		anticodon=AAG
gene	tRNA	GCF_016127255.1	Primary Assembly	chromosome		NZ_CP065993.1	1942264	1942335	-						64345576	I6H60_RS09575	72		old_locus_tag=I6H60_09575
tRNA		GCF_016127255.1	Primary Assembly	chromosome		NZ_CP065993.1	1942264	1942335	-				tRNA-Gln		64345576	I6H60_RS09575	72		anticodon=TTG
gene	tRNA	GCF_016127255.1	Primary Assembly	chromosome		NZ_CP065993.1	1942375	1942457	-						64345577	I6H60_RS09580	83		old_locus_tag=I6H60_09580
tRNA		GCF_016127255.1	Primary Assembly	chromosome		NZ_CP065993.1	1942375	1942457	-				tRNA-Tyr		64345577	I6H60_RS09580	83		anticodon=GTA
gene	protein_coding	GCF_016127255.1	Primary Assembly	chromosome		NZ_CP065993.1	1942513	1943601	-						64345578	I6H60_RS09585	1089		old_locus_tag=I6H60_09585
CDS	with_protein	GCF_016127255.1	Primary Assembly	chromosome		NZ_CP065993.1	1942513	1943601	-	WP_010280112.1	WP_010280112.1		MupG family TIM beta-alpha barrel fold protein		64345578	I6H60_RS09585	1089	362	
gene	protein_coding	GCF_016127255.1	Primary Assembly	chromosome		NZ_CP065993.1	1943736	1944359	-						64345579	I6H60_RS09590	624		old_locus_tag=I6H60_09590
CDS	with_protein	GCF_016127255.1	Primary Assembly	chromosome		NZ_CP065993.1	1943736	1944359	-	WP_228934794.1	WP_228934794.1		hypothetical protein		64345579	I6H60_RS09590	624	207	
gene	protein_coding	GCF_016127255.1	Primary Assembly	chromosome		NZ_CP065993.1	1944982	1945377	-					rpsI	64345580	I6H60_RS09595	396		old_locus_tag=I6H60_09595
CDS	with_protein	GCF_016127255.1	Primary Assembly	chromosome		NZ_CP065993.1	1944982	1945377	-	WP_004912888.1	WP_004912888.1		30S ribosomal protein S9	rpsI	64345580	I6H60_RS09595	396	131	
gene	protein_coding	GCF_016127255.1	Primary Assembly	chromosome		NZ_CP065993.1	1945396	1945839	-					rplM	64345581	I6H60_RS09600	444		old_locus_tag=I6H60_09600
CDS	with_protein	GCF_016127255.1	Primary Assembly	chromosome		NZ_CP065993.1	1945396	1945839	-	WP_004912891.1	WP_004912891.1		50S ribosomal protein L13	rplM	64345581	I6H60_RS09600	444	147	
gene	protein_coding	GCF_016127255.1	Primary Assembly	chromosome		NZ_CP065993.1	1945977	1946387	-						64345582	I6H60_RS09605	411		old_locus_tag=I6H60_09605
CDS	with_protein	GCF_016127255.1	Primary Assembly	chromosome		NZ_CP065993.1	1945977	1946387	-	WP_010293112.1	WP_010293112.1		pyridoxamine 5'-phosphate oxidase family protein		64345582	I6H60_RS09605	411	136	
gene	protein_coding	GCF_016127255.1	Primary Assembly	chromosome		NZ_CP065993.1	1946384	1946890	-						64345583	I6H60_RS09610	507		old_locus_tag=I6H60_09610
CDS	with_protein	GCF_016127255.1	Primary Assembly	chromosome		NZ_CP065993.1	1946384	1946890	-	WP_010293115.1	WP_010293115.1		hypothetical protein		64345583	I6H60_RS09610	507	168	
gene	protein_coding	GCF_016127255.1	Primary Assembly	chromosome		NZ_CP065993.1	1946906	1947676	-					truA	64345584	I6H60_RS09615	771		old_locus_tag=I6H60_09615
CDS	with_protein	GCF_016127255.1	Primary Assembly	chromosome		NZ_CP065993.1	1946906	1947676	-	WP_010293117.1	WP_010293117.1		tRNA pseudouridine(38-40) synthase TruA	truA	64345584	I6H60_RS09615	771	256	
gene	protein_coding	GCF_016127255.1	Primary Assembly	chromosome		NZ_CP065993.1	1947701	1948816	-						64345585	I6H60_RS09620	1116		old_locus_tag=I6H60_09620
CDS	with_protein	GCF_016127255.1	Primary Assembly	chromosome		NZ_CP065993.1	1947701	1948816	-	WP_010293121.1	WP_010293121.1		GNAT family N-acetyltransferase		64345585	I6H60_RS09620	1116	371	
gene	protein_coding	GCF_016127255.1	Primary Assembly	chromosome		NZ_CP065993.1	1948818	1949621	-						64345586	I6H60_RS09625	804		old_locus_tag=I6H60_09625
CDS	with_protein	GCF_016127255.1	Primary Assembly	chromosome		NZ_CP065993.1	1948818	1949621	-	WP_010293123.1	WP_010293123.1		energy-coupling factor transporter transmembrane protein EcfT		64345586	I6H60_RS09625	804	267	
gene	protein_coding	GCF_016127255.1	Primary Assembly	chromosome		NZ_CP065993.1	1949614	1950471	-						64345587	I6H60_RS09630	858		old_locus_tag=I6H60_09630
CDS	with_protein	GCF_016127255.1	Primary Assembly	chromosome		NZ_CP065993.1	1949614	1950471	-	WP_010293125.1	WP_010293125.1		energy-coupling factor transporter ATPase		64345587	I6H60_RS09630	858	285	
gene	protein_coding	GCF_016127255.1	Primary Assembly	chromosome		NZ_CP065993.1	1950447	1951265	-						64345588	I6H60_RS09635	819		old_locus_tag=I6H60_09635
CDS	with_protein	GCF_016127255.1	Primary Assembly	chromosome		NZ_CP065993.1	1950447	1951265	-	WP_010293126.1	WP_010293126.1		energy-coupling factor transporter ATPase		64345588	I6H60_RS09635	819	272	
gene	protein_coding	GCF_016127255.1	Primary Assembly	chromosome		NZ_CP065993.1	1951440	1953110	+						64345589	I6H60_RS09640	1671		old_locus_tag=I6H60_09640
CDS	with_protein	GCF_016127255.1	Primary Assembly	chromosome		NZ_CP065993.1	1951440	1953110	+	WP_010293128.1	WP_010293128.1		FAD-dependent oxidoreductase		64345589	I6H60_RS09640	1671	556	
gene	protein_coding	GCF_016127255.1	Primary Assembly	chromosome		NZ_CP065993.1	1953178	1954176	+						64345590	I6H60_RS09645	999		old_locus_tag=I6H60_09645
CDS	with_protein	GCF_016127255.1	Primary Assembly	chromosome		NZ_CP065993.1	1953178	1954176	+	WP_010293134.1	WP_010293134.1		polyprenyl synthetase family protein		64345590	I6H60_RS09645	999	332	
gene	protein_coding	GCF_016127255.1	Primary Assembly	chromosome		NZ_CP065993.1	1954233	1954616	-					rplQ	64345591	I6H60_RS09650	384		old_locus_tag=I6H60_09650
CDS	with_protein	GCF_016127255.1	Primary Assembly	chromosome		NZ_CP065993.1	1954233	1954616	-	WP_004899394.1	WP_004899394.1		50S ribosomal protein L17	rplQ	64345591	I6H60_RS09650	384	127	
gene	protein_coding	GCF_016127255.1	Primary Assembly	chromosome		NZ_CP065993.1	1954654	1955598	-						64345592	I6H60_RS09655	945		old_locus_tag=I6H60_09655
CDS	with_protein	GCF_016127255.1	Primary Assembly	chromosome		NZ_CP065993.1	1954654	1955598	-	WP_004911224.1	WP_004911224.1		DNA-directed RNA polymerase subunit alpha		64345592	I6H60_RS09655	945	314	
gene	protein_coding	GCF_016127255.1	Primary Assembly	chromosome		NZ_CP065993.1	1955646	1956032	-					rpsK	64345593	I6H60_RS09660	387		old_locus_tag=I6H60_09660
CDS	with_protein	GCF_016127255.1	Primary Assembly	chromosome		NZ_CP065993.1	1955646	1956032	-	WP_004899402.1	WP_004899402.1		30S ribosomal protein S11	rpsK	64345593	I6H60_RS09660	387	128	
gene	protein_coding	GCF_016127255.1	Primary Assembly	chromosome		NZ_CP065993.1	1956160	1956531	-					rpsM	64345594	I6H60_RS09665	372		old_locus_tag=I6H60_09665
CDS	with_protein	GCF_016127255.1	Primary Assembly	chromosome		NZ_CP065993.1	1956160	1956531	-	WP_002816010.1	WP_002816010.1		30S ribosomal protein S13	rpsM	64345594	I6H60_RS09665	372	123	
gene	protein_coding	GCF_016127255.1	Primary Assembly	chromosome		NZ_CP065993.1	1956605	1956724	-					rpmJ	64345595	I6H60_RS09670	120		old_locus_tag=I6H60_09670
CDS	with_protein	GCF_016127255.1	Primary Assembly	chromosome		NZ_CP065993.1	1956605	1956724	-	WP_002816013.1	WP_002816013.1		50S ribosomal protein L36	rpmJ	64345595	I6H60_RS09670	120	39	
gene	protein_coding	GCF_016127255.1	Primary Assembly	chromosome		NZ_CP065993.1	1956770	1956985	-					infA	64345596	I6H60_RS09675	216		old_locus_tag=I6H60_09675
CDS	with_protein	GCF_016127255.1	Primary Assembly	chromosome		NZ_CP065993.1	1956770	1956985	-	WP_002816015.1	WP_002816015.1		translation initiation factor IF-1	infA	64345596	I6H60_RS09675	216	71	
gene	protein_coding	GCF_016127255.1	Primary Assembly	chromosome		NZ_CP065993.1	1957089	1957655	-						64345597	I6H60_RS09680	567		old_locus_tag=I6H60_09680
CDS	with_protein	GCF_016127255.1	Primary Assembly	chromosome		NZ_CP065993.1	1957089	1957655	-	WP_010296127.1	WP_010296127.1		adenylate kinase		64345597	I6H60_RS09680	567	188	
gene	protein_coding	GCF_016127255.1	Primary Assembly	chromosome		NZ_CP065993.1	1957648	1958982	-					secY	64345598	I6H60_RS09685	1335		old_locus_tag=I6H60_09685
CDS	with_protein	GCF_016127255.1	Primary Assembly	chromosome		NZ_CP065993.1	1957648	1958982	-	WP_010296130.1	WP_010296130.1		preprotein translocase subunit SecY	secY	64345598	I6H60_RS09685	1335	444	
gene	protein_coding	GCF_016127255.1	Primary Assembly	chromosome		NZ_CP065993.1	1958982	1959416	-					rplO	64345599	I6H60_RS09690	435		old_locus_tag=I6H60_09690
CDS	with_protein	GCF_016127255.1	Primary Assembly	chromosome		NZ_CP065993.1	1958982	1959416	-	WP_004911235.1	WP_004911235.1		50S ribosomal protein L15	rplO	64345599	I6H60_RS09690	435	144	
gene	protein_coding	GCF_016127255.1	Primary Assembly	chromosome		NZ_CP065993.1	1959446	1959628	-					rpmD	64345600	I6H60_RS09695	183		old_locus_tag=I6H60_09695
CDS	with_protein	GCF_016127255.1	Primary Assembly	chromosome		NZ_CP065993.1	1959446	1959628	-	WP_004911238.1	WP_004911238.1		50S ribosomal protein L30	rpmD	64345600	I6H60_RS09695	183	60	
gene	protein_coding	GCF_016127255.1	Primary Assembly	chromosome		NZ_CP065993.1	1959640	1960146	-					rpsE	64345601	I6H60_RS09700	507		old_locus_tag=I6H60_09700
