# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
gene	protein_coding	GCF_009913915.1	Primary Assembly	chromosome		NZ_CP028251.1	1520384	1520890	-					rpsE	61177309	C7M43_RS07475	507		old_locus_tag=C7M43_01504
CDS	with_protein	GCF_009913915.1	Primary Assembly	chromosome		NZ_CP028251.1	1520384	1520890	-	WP_002816020.1	WP_002816020.1		30S ribosomal protein S5	rpsE	61177309	C7M43_RS07475	507	168	
gene	protein_coding	GCF_009913915.1	Primary Assembly	chromosome		NZ_CP028251.1	1520910	1521263	-					rplR	61177310	C7M43_RS07480	354		old_locus_tag=C7M43_01505
CDS	with_protein	GCF_009913915.1	Primary Assembly	chromosome		NZ_CP028251.1	1520910	1521263	-	WP_002816021.1	WP_002816021.1		50S ribosomal protein L18	rplR	61177310	C7M43_RS07480	354	117	
gene	protein_coding	GCF_009913915.1	Primary Assembly	chromosome		NZ_CP028251.1	1521344	1521880	-					rplF	61177311	C7M43_RS07485	537		old_locus_tag=C7M43_01506
CDS	with_protein	GCF_009913915.1	Primary Assembly	chromosome		NZ_CP028251.1	1521344	1521880	-	WP_002816022.1	WP_002816022.1		50S ribosomal protein L6	rplF	61177311	C7M43_RS07485	537	178	
gene	protein_coding	GCF_009913915.1	Primary Assembly	chromosome		NZ_CP028251.1	1521905	1522303	-					rpsH	61177312	C7M43_RS07490	399		old_locus_tag=C7M43_01507
CDS	with_protein	GCF_009913915.1	Primary Assembly	chromosome		NZ_CP028251.1	1521905	1522303	-	WP_002816023.1	WP_002816023.1		30S ribosomal protein S8	rpsH	61177312	C7M43_RS07490	399	132	
gene	protein_coding	GCF_009913915.1	Primary Assembly	chromosome		NZ_CP028251.1	1522437	1522979	-					rplE	61177313	C7M43_RS07495	543		old_locus_tag=C7M43_01508
CDS	with_protein	GCF_009913915.1	Primary Assembly	chromosome		NZ_CP028251.1	1522437	1522979	-	WP_002816024.1	WP_002816024.1		50S ribosomal protein L5	rplE	61177313	C7M43_RS07495	543	180	
gene	protein_coding	GCF_009913915.1	Primary Assembly	chromosome		NZ_CP028251.1	1523003	1523311	-					rplX	61177314	C7M43_RS07500	309		old_locus_tag=C7M43_01509
CDS	with_protein	GCF_009913915.1	Primary Assembly	chromosome		NZ_CP028251.1	1523003	1523311	-	WP_011679135.1	WP_011679135.1		50S ribosomal protein L24	rplX	61177314	C7M43_RS07500	309	102	
gene	protein_coding	GCF_009913915.1	Primary Assembly	chromosome		NZ_CP028251.1	1523335	1523703	-					rplN	61177315	C7M43_RS07505	369		old_locus_tag=C7M43_01510
CDS	with_protein	GCF_009913915.1	Primary Assembly	chromosome		NZ_CP028251.1	1523335	1523703	-	WP_002816026.1	WP_002816026.1		50S ribosomal protein L14	rplN	61177315	C7M43_RS07505	369	122	
gene	protein_coding	GCF_009913915.1	Primary Assembly	chromosome		NZ_CP028251.1	1523752	1524018	-					rpsQ	61177316	C7M43_RS07510	267		old_locus_tag=C7M43_01511
CDS	with_protein	GCF_009913915.1	Primary Assembly	chromosome		NZ_CP028251.1	1523752	1524018	-	WP_002816027.1	WP_002816027.1		30S ribosomal protein S17	rpsQ	61177316	C7M43_RS07510	267	88	
gene	protein_coding	GCF_009913915.1	Primary Assembly	chromosome		NZ_CP028251.1	1524041	1524247	-					rpmC	61177317	C7M43_RS07515	207		old_locus_tag=C7M43_01512
CDS	with_protein	GCF_009913915.1	Primary Assembly	chromosome		NZ_CP028251.1	1524041	1524247	-	WP_002816028.1	WP_002816028.1		50S ribosomal protein L29	rpmC	61177317	C7M43_RS07515	207	68	
gene	protein_coding	GCF_009913915.1	Primary Assembly	chromosome		NZ_CP028251.1	1524247	1524660	-					rplP	61177318	C7M43_RS07520	414		old_locus_tag=C7M43_01513
CDS	with_protein	GCF_009913915.1	Primary Assembly	chromosome		NZ_CP028251.1	1524247	1524660	-	WP_002816029.1	WP_002816029.1		50S ribosomal protein L16	rplP	61177318	C7M43_RS07520	414	137	
gene	protein_coding	GCF_009913915.1	Primary Assembly	chromosome		NZ_CP028251.1	1524675	1525346	-					rpsC	61177319	C7M43_RS07525	672		old_locus_tag=C7M43_01514
CDS	with_protein	GCF_009913915.1	Primary Assembly	chromosome		NZ_CP028251.1	1524675	1525346	-	WP_002816031.1	WP_002816031.1		30S ribosomal protein S3	rpsC	61177319	C7M43_RS07525	672	223	
gene	protein_coding	GCF_009913915.1	Primary Assembly	chromosome		NZ_CP028251.1	1525346	1525702	-					rplV	61177320	C7M43_RS07530	357		old_locus_tag=C7M43_01515
CDS	with_protein	GCF_009913915.1	Primary Assembly	chromosome		NZ_CP028251.1	1525346	1525702	-	WP_002816032.1	WP_002816032.1		50S ribosomal protein L22	rplV	61177320	C7M43_RS07530	357	118	
gene	protein_coding	GCF_009913915.1	Primary Assembly	chromosome		NZ_CP028251.1	1525717	1525995	-					rpsS	61177321	C7M43_RS07535	279		old_locus_tag=C7M43_01516
CDS	with_protein	GCF_009913915.1	Primary Assembly	chromosome		NZ_CP028251.1	1525717	1525995	-	WP_002816034.1	WP_002816034.1		30S ribosomal protein S19	rpsS	61177321	C7M43_RS07535	279	92	
gene	protein_coding	GCF_009913915.1	Primary Assembly	chromosome		NZ_CP028251.1	1526013	1526846	-					rplB	61177322	C7M43_RS07540	834		old_locus_tag=C7M43_01517
CDS	with_protein	GCF_009913915.1	Primary Assembly	chromosome		NZ_CP028251.1	1526013	1526846	-	WP_002816035.1	WP_002816035.1		50S ribosomal protein L2	rplB	61177322	C7M43_RS07540	834	277	
gene	protein_coding	GCF_009913915.1	Primary Assembly	chromosome		NZ_CP028251.1	1526868	1527155	-					rplW	61177323	C7M43_RS07545	288		old_locus_tag=C7M43_01518
CDS	with_protein	GCF_009913915.1	Primary Assembly	chromosome		NZ_CP028251.1	1526868	1527155	-	WP_002816036.1	WP_002816036.1		50S ribosomal protein L23	rplW	61177323	C7M43_RS07545	288	95	
gene	protein_coding	GCF_009913915.1	Primary Assembly	chromosome		NZ_CP028251.1	1527155	1527778	-					rplD	61177324	C7M43_RS07550	624		old_locus_tag=C7M43_01519
CDS	with_protein	GCF_009913915.1	Primary Assembly	chromosome		NZ_CP028251.1	1527155	1527778	-	WP_011679134.1	WP_011679134.1		50S ribosomal protein L4	rplD	61177324	C7M43_RS07550	624	207	
gene	protein_coding	GCF_009913915.1	Primary Assembly	chromosome		NZ_CP028251.1	1527811	1528497	-					rplC	61177325	C7M43_RS07555	687		old_locus_tag=C7M43_01520
CDS	with_protein	GCF_009913915.1	Primary Assembly	chromosome		NZ_CP028251.1	1527811	1528497	-	WP_011679133.1	WP_011679133.1		50S ribosomal protein L3	rplC	61177325	C7M43_RS07555	687	228	
gene	protein_coding	GCF_009913915.1	Primary Assembly	chromosome		NZ_CP028251.1	1528571	1528879	-					rpsJ	61177326	C7M43_RS07560	309		old_locus_tag=C7M43_01521
CDS	with_protein	GCF_009913915.1	Primary Assembly	chromosome		NZ_CP028251.1	1528571	1528879	-	WP_002816040.1	WP_002816040.1		30S ribosomal protein S10	rpsJ	61177326	C7M43_RS07560	309	102	
gene	protein_coding	GCF_009913915.1	Primary Assembly	chromosome		NZ_CP028251.1	1529176	1530255	-						61177327	C7M43_RS07565	1080		old_locus_tag=C7M43_01522
CDS	with_protein	GCF_009913915.1	Primary Assembly	chromosome		NZ_CP028251.1	1529176	1530255	-	WP_011679132.1	WP_011679132.1		ABC transporter substrate-binding protein		61177327	C7M43_RS07565	1080	359	
gene	protein_coding	GCF_009913915.1	Primary Assembly	chromosome		NZ_CP028251.1	1530257	1531087	-						61177328	C7M43_RS07570	831		old_locus_tag=C7M43_01523
CDS	with_protein	GCF_009913915.1	Primary Assembly	chromosome		NZ_CP028251.1	1530257	1531087	-	WP_011679131.1	WP_011679131.1		ABC transporter permease		61177328	C7M43_RS07570	831	276	
gene	protein_coding	GCF_009913915.1	Primary Assembly	chromosome		NZ_CP028251.1	1531101	1531922	-						61177329	C7M43_RS07575	822		old_locus_tag=C7M43_01524
CDS	with_protein	GCF_009913915.1	Primary Assembly	chromosome		NZ_CP028251.1	1531101	1531922	-	WP_041775224.1	WP_041775224.1		ABC transporter permease		61177329	C7M43_RS07575	822	273	
gene	protein_coding	GCF_009913915.1	Primary Assembly	chromosome		NZ_CP028251.1	1531909	1532211	-						71455061	C7M43_RS10545	303		
CDS	with_protein	GCF_009913915.1	Primary Assembly	chromosome		NZ_CP028251.1	1531909	1532211	-	WP_223317051.1	WP_223317051.1		TOBE domain-containing protein		71455061	C7M43_RS10545	303	100	
gene	pseudogene	GCF_009913915.1	Primary Assembly	chromosome		NZ_CP028251.1	1532506	1533015	-						71455062	C7M43_RS10550	510		partial;pseudo
CDS	without_protein	GCF_009913915.1	Primary Assembly	chromosome		NZ_CP028251.1	1532506	1533015	-				ATP-binding cassette domain-containing protein		71455062	C7M43_RS10550	510		partial;pseudo
gene	protein_coding	GCF_009913915.1	Primary Assembly	chromosome		NZ_CP028251.1	1533096	1534289	-						61177331	C7M43_RS07585	1194		old_locus_tag=C7M43_01526
CDS	with_protein	GCF_009913915.1	Primary Assembly	chromosome		NZ_CP028251.1	1533096	1534289	-	WP_011679128.1	WP_011679128.1		MFS transporter		61177331	C7M43_RS07585	1194	397	
gene	protein_coding	GCF_009913915.1	Primary Assembly	chromosome		NZ_CP028251.1	1534380	1536491	-					fusA	61177332	C7M43_RS07590	2112		old_locus_tag=C7M43_01527
CDS	with_protein	GCF_009913915.1	Primary Assembly	chromosome		NZ_CP028251.1	1534380	1536491	-	WP_011679127.1	WP_011679127.1		elongation factor G	fusA	61177332	C7M43_RS07590	2112	703	
gene	protein_coding	GCF_009913915.1	Primary Assembly	chromosome		NZ_CP028251.1	1536652	1537122	-					rpsG	61177333	C7M43_RS07595	471		old_locus_tag=C7M43_01528
CDS	with_protein	GCF_009913915.1	Primary Assembly	chromosome		NZ_CP028251.1	1536652	1537122	-	WP_011679126.1	WP_011679126.1		30S ribosomal protein S7	rpsG	61177333	C7M43_RS07595	471	156	
gene	protein_coding	GCF_009913915.1	Primary Assembly	chromosome		NZ_CP028251.1	1537138	1537551	-					rpsL	61177334	C7M43_RS07600	414		old_locus_tag=C7M43_01529
CDS	with_protein	GCF_009913915.1	Primary Assembly	chromosome		NZ_CP028251.1	1537138	1537551	-	WP_004911305.1	WP_004911305.1		30S ribosomal protein S12	rpsL	61177334	C7M43_RS07600	414	137	
gene	protein_coding	GCF_009913915.1	Primary Assembly	chromosome		NZ_CP028251.1	1537804	1538463	+						61177335	C7M43_RS07605	660		old_locus_tag=C7M43_01530
CDS	with_protein	GCF_009913915.1	Primary Assembly	chromosome		NZ_CP028251.1	1537804	1538463	+	WP_011679125.1	WP_011679125.1		prepilin peptidase		61177335	C7M43_RS07605	660	219	
gene	protein_coding	GCF_009913915.1	Primary Assembly	chromosome		NZ_CP028251.1	1538468	1540948	-						61177336	C7M43_RS07610	2481		old_locus_tag=C7M43_01531
CDS	with_protein	GCF_009913915.1	Primary Assembly	chromosome		NZ_CP028251.1	1538468	1540948	-	WP_105295917.1	WP_105295917.1		ATP-dependent Clp protease ATP-binding subunit		61177336	C7M43_RS07610	2481	826	
gene	protein_coding	GCF_009913915.1	Primary Assembly	chromosome		NZ_CP028251.1	1541094	1542212	-					prfB	61177337	C7M43_RS07615	1119		old_locus_tag=C7M43_01532
CDS	with_protein	GCF_009913915.1	Primary Assembly	chromosome		NZ_CP028251.1	1541094	1542212	-	WP_011679123.1	WP_011679123.1		peptide chain release factor 2	prfB	61177337	C7M43_RS07615	1119	372	
gene	protein_coding	GCF_009913915.1	Primary Assembly	chromosome		NZ_CP028251.1	1542263	1544674	-					secA	61177338	C7M43_RS07620	2412		old_locus_tag=C7M43_01533
CDS	with_protein	GCF_009913915.1	Primary Assembly	chromosome		NZ_CP028251.1	1542263	1544674	-	WP_011679122.1	WP_011679122.1		preprotein translocase subunit SecA	secA	61177338	C7M43_RS07620	2412	803	
gene	protein_coding	GCF_009913915.1	Primary Assembly	chromosome		NZ_CP028251.1	1544810	1546117	-					serS	61177339	C7M43_RS07625	1308		old_locus_tag=C7M43_01534
CDS	with_protein	GCF_009913915.1	Primary Assembly	chromosome		NZ_CP028251.1	1544810	1546117	-	WP_011679121.1	WP_011679121.1		serine--tRNA ligase	serS	61177339	C7M43_RS07625	1308	435	
gene	tRNA	GCF_009913915.1	Primary Assembly	chromosome		NZ_CP028251.1	1546435	1546508	-						61177340	C7M43_RS07630	74		old_locus_tag=C7M43_01535
tRNA		GCF_009913915.1	Primary Assembly	chromosome		NZ_CP028251.1	1546435	1546508	-				tRNA-Ile		61177340	C7M43_RS07630	74		anticodon=GAT
gene	tRNA	GCF_009913915.1	Primary Assembly	chromosome		NZ_CP028251.1	1546541	1546611	-						61177341	C7M43_RS07635	71		old_locus_tag=C7M43_01536
tRNA		GCF_009913915.1	Primary Assembly	chromosome		NZ_CP028251.1	1546541	1546611	-				tRNA-Gly		61177341	C7M43_RS07635	71		anticodon=TCC
gene	tRNA	GCF_009913915.1	Primary Assembly	chromosome		NZ_CP028251.1	1546639	1546711	-						61177342	C7M43_RS07640	73		old_locus_tag=C7M43_01537
tRNA		GCF_009913915.1	Primary Assembly	chromosome		NZ_CP028251.1	1546639	1546711	-				tRNA-Phe		61177342	C7M43_RS07640	73		anticodon=GAA
gene	tRNA	GCF_009913915.1	Primary Assembly	chromosome		NZ_CP028251.1	1546732	1546805	-						61177343	C7M43_RS07645	74		old_locus_tag=C7M43_01538
tRNA		GCF_009913915.1	Primary Assembly	chromosome		NZ_CP028251.1	1546732	1546805	-				tRNA-Asp		61177343	C7M43_RS07645	74		anticodon=GTC
gene	tRNA	GCF_009913915.1	Primary Assembly	chromosome		NZ_CP028251.1	1546808	1546881	-						61177344	C7M43_RS07650	74		old_locus_tag=C7M43_01539
tRNA		GCF_009913915.1	Primary Assembly	chromosome		NZ_CP028251.1	1546808	1546881	-				tRNA-Met		61177344	C7M43_RS07650	74		anticodon=CAT
gene	tRNA	GCF_009913915.1	Primary Assembly	chromosome		NZ_CP028251.1	1546913	1547002	-						61177345	C7M43_RS07655	90		old_locus_tag=C7M43_01540
tRNA		GCF_009913915.1	Primary Assembly	chromosome		NZ_CP028251.1	1546913	1547002	-				tRNA-Ser		61177345	C7M43_RS07655	90		anticodon=TGA
gene	tRNA	GCF_009913915.1	Primary Assembly	chromosome		NZ_CP028251.1	1547027	1547100	-						61177346	C7M43_RS07660	74		old_locus_tag=C7M43_01541
tRNA		GCF_009913915.1	Primary Assembly	chromosome		NZ_CP028251.1	1547027	1547100	-				tRNA-Ile		61177346	C7M43_RS07660	74		anticodon=CAT
gene	tRNA	GCF_009913915.1	Primary Assembly	chromosome		NZ_CP028251.1	1547114	1547187	-						61177347	C7M43_RS07665	74		old_locus_tag=C7M43_01542
tRNA		GCF_009913915.1	Primary Assembly	chromosome		NZ_CP028251.1	1547114	1547187	-				tRNA-Met		61177347	C7M43_RS07665	74		anticodon=CAT
gene	tRNA	GCF_009913915.1	Primary Assembly	chromosome		NZ_CP028251.1	1547216	1547289	-						61177348	C7M43_RS07670	74		old_locus_tag=C7M43_01543
tRNA		GCF_009913915.1	Primary Assembly	chromosome		NZ_CP028251.1	1547216	1547289	-				tRNA-Pro		61177348	C7M43_RS07670	74		anticodon=TGG
gene	tRNA	GCF_009913915.1	Primary Assembly	chromosome		NZ_CP028251.1	1547358	1547431	-						61177349	C7M43_RS07675	74		old_locus_tag=C7M43_01544
tRNA		GCF_009913915.1	Primary Assembly	chromosome		NZ_CP028251.1	1547358	1547431	-				tRNA-Arg		61177349	C7M43_RS07675	74		anticodon=ACG
gene	tRNA	GCF_009913915.1	Primary Assembly	chromosome		NZ_CP028251.1	1547437	1547520	-						61177350	C7M43_RS07680	84		old_locus_tag=C7M43_01545
tRNA		GCF_009913915.1	Primary Assembly	chromosome		NZ_CP028251.1	1547437	1547520	-				tRNA-Leu		61177350	C7M43_RS07680	84		anticodon=TAA
gene	tRNA	GCF_009913915.1	Primary Assembly	chromosome		NZ_CP028251.1	1547526	1547597	-						61177351	C7M43_RS07685	72		old_locus_tag=C7M43_01546
tRNA		GCF_009913915.1	Primary Assembly	chromosome		NZ_CP028251.1	1547526	1547597	-				tRNA-Gly		61177351	C7M43_RS07685	72		anticodon=GCC
gene	tRNA	GCF_009913915.1	Primary Assembly	chromosome		NZ_CP028251.1	1547606	1547678	-						61177352	C7M43_RS07690	73		old_locus_tag=C7M43_01547
tRNA		GCF_009913915.1	Primary Assembly	chromosome		NZ_CP028251.1	1547606	1547678	-				tRNA-Thr		61177352	C7M43_RS07690	73		anticodon=TGT
gene	tRNA	GCF_009913915.1	Primary Assembly	chromosome		NZ_CP028251.1	1547719	1547791	-						61177353	C7M43_RS07695	73		old_locus_tag=C7M43_01548
tRNA		GCF_009913915.1	Primary Assembly	chromosome		NZ_CP028251.1	1547719	1547791	-				tRNA-Val		61177353	C7M43_RS07695	73		anticodon=TAC
gene	tRNA	GCF_009913915.1	Primary Assembly	chromosome		NZ_CP028251.1	1547796	1547886	-						61177354	C7M43_RS07700	91		old_locus_tag=C7M43_01549
tRNA		GCF_009913915.1	Primary Assembly	chromosome		NZ_CP028251.1	1547796	1547886	-				tRNA-Ser		61177354	C7M43_RS07700	91		anticodon=GGA
gene	rRNA	GCF_009913915.1	Primary Assembly	chromosome		NZ_CP028251.1	1547927	1548043	-					rrf	61177355	C7M43_RS07705	117		old_locus_tag=C7M43_01550
rRNA		GCF_009913915.1	Primary Assembly	chromosome		NZ_CP028251.1	1547927	1548043	-				5S ribosomal RNA	rrf	61177355	C7M43_RS07705	117		
gene	rRNA	GCF_009913915.1	Primary Assembly	chromosome		NZ_CP028251.1	1548142	1551057	-						61177356	C7M43_RS07710	2916		old_locus_tag=C7M43_01551
rRNA		GCF_009913915.1	Primary Assembly	chromosome		NZ_CP028251.1	1548142	1551057	-				23S ribosomal RNA		61177356	C7M43_RS07710	2916		
gene	tRNA	GCF_009913915.1	Primary Assembly	chromosome		NZ_CP028251.1	1551246	1551318	-						61177357	C7M43_RS07715	73		old_locus_tag=C7M43_01552
tRNA		GCF_009913915.1	Primary Assembly	chromosome		NZ_CP028251.1	1551246	1551318	-				tRNA-Ala		61177357	C7M43_RS07715	73		anticodon=TGC
gene	rRNA	GCF_009913915.1	Primary Assembly	chromosome		NZ_CP028251.1	1551433	1552983	-						61177358	C7M43_RS07720	1551		old_locus_tag=C7M43_01553
rRNA		GCF_009913915.1	Primary Assembly	chromosome		NZ_CP028251.1	1551433	1552983	-				16S ribosomal RNA		61177358	C7M43_RS07720	1551		
gene	protein_coding	GCF_009913915.1	Primary Assembly	chromosome		NZ_CP028251.1	1553519	1554925	-					cysS	61177359	C7M43_RS07725	1407		old_locus_tag=C7M43_01554
CDS	with_protein	GCF_009913915.1	Primary Assembly	chromosome		NZ_CP028251.1	1553519	1554925	-	WP_011679120.1	WP_011679120.1		cysteine--tRNA ligase	cysS	61177359	C7M43_RS07725	1407	468	
gene	protein_coding	GCF_009913915.1	Primary Assembly	chromosome		NZ_CP028251.1	1555067	1556563	-					gltX	61177360	C7M43_RS07730	1497		old_locus_tag=C7M43_01555
CDS	with_protein	GCF_009913915.1	Primary Assembly	chromosome		NZ_CP028251.1	1555067	1556563	-	WP_011679119.1	WP_011679119.1		glutamate--tRNA ligase	gltX	61177360	C7M43_RS07730	1497	498	
gene	protein_coding	GCF_009913915.1	Primary Assembly	chromosome		NZ_CP028251.1	1556662	1557249	-						61177361	C7M43_RS07735	588		old_locus_tag=C7M43_01556
CDS	with_protein	GCF_009913915.1	Primary Assembly	chromosome		NZ_CP028251.1	1556662	1557249	-	WP_011679118.1	WP_011679118.1		TetR/AcrR family transcriptional regulator		61177361	C7M43_RS07735	588	195	
gene	protein_coding	GCF_009913915.1	Primary Assembly	chromosome		NZ_CP028251.1	1557384	1558622	+						61177362	C7M43_RS07740	1239		old_locus_tag=C7M43_01557
CDS	with_protein	GCF_009913915.1	Primary Assembly	chromosome		NZ_CP028251.1	1557384	1558622	+	WP_011679117.1	WP_011679117.1		ABC transporter permease		61177362	C7M43_RS07740	1239	412	
gene	protein_coding	GCF_009913915.1	Primary Assembly	chromosome		NZ_CP028251.1	1558668	1559042	-						61177363	C7M43_RS07745	375		old_locus_tag=C7M43_01558
CDS	with_protein	GCF_009913915.1	Primary Assembly	chromosome		NZ_CP028251.1	1558668	1559042	-	WP_011679116.1	WP_011679116.1		hypothetical protein		61177363	C7M43_RS07745	375	124	
gene	protein_coding	GCF_009913915.1	Primary Assembly	chromosome		NZ_CP028251.1	1559045	1560415	-					radA	61177364	C7M43_RS07750	1371		old_locus_tag=C7M43_01559
CDS	with_protein	GCF_009913915.1	Primary Assembly	chromosome		NZ_CP028251.1	1559045	1560415	-	WP_080506298.1	WP_080506298.1		DNA repair protein RadA	radA	61177364	C7M43_RS07750	1371	456	
gene	protein_coding	GCF_009913915.1	Primary Assembly	chromosome		NZ_CP028251.1	1560463	1561002	-						61177365	C7M43_RS07755	540		old_locus_tag=C7M43_01560
CDS	with_protein	GCF_009913915.1	Primary Assembly	chromosome		NZ_CP028251.1	1560463	1561002	-	WP_011679115.1	WP_011679115.1		deoxyuridine 5'-triphosphate nucleotidohydrolase		61177365	C7M43_RS07755	540	179	
gene	protein_coding	GCF_009913915.1	Primary Assembly	chromosome		NZ_CP028251.1	1561235	1561516	+						61177366	C7M43_RS07760	282		old_locus_tag=C7M43_01561
CDS	with_protein	GCF_009913915.1	Primary Assembly	chromosome		NZ_CP028251.1	1561235	1561516	+	WP_011679114.1	WP_011679114.1		N-acetyltransferase		61177366	C7M43_RS07760	282	93	
gene	protein_coding	GCF_009913915.1	Primary Assembly	chromosome		NZ_CP028251.1	1561513	1562199	+					rpiA	61177367	C7M43_RS07765	687		old_locus_tag=C7M43_01562
CDS	with_protein	GCF_009913915.1	Primary Assembly	chromosome		NZ_CP028251.1	1561513	1562199	+	WP_002816154.1	WP_002816154.1		ribose-5-phosphate isomerase RpiA	rpiA	61177367	C7M43_RS07765	687	228	
gene	protein_coding	GCF_009913915.1	Primary Assembly	chromosome		NZ_CP028251.1	1562317	1563747	+						61177368	C7M43_RS07770	1431		old_locus_tag=C7M43_01563
CDS	with_protein	GCF_009913915.1	Primary Assembly	chromosome		NZ_CP028251.1	1562317	1563747	+	WP_010292838.1	WP_010292838.1		aspartate ammonia-lyase		61177368	C7M43_RS07770	1431	476	
gene	protein_coding	GCF_009913915.1	Primary Assembly	chromosome		NZ_CP028251.1	1563779	1564717	-						61177369	C7M43_RS07775	939		old_locus_tag=C7M43_01564
CDS	with_protein	GCF_009913915.1	Primary Assembly	chromosome		NZ_CP028251.1	1563779	1564717	-	WP_011679113.1	WP_011679113.1		DUF1810 family protein		61177369	C7M43_RS07775	939	312	
gene	protein_coding	GCF_009913915.1	Primary Assembly	chromosome		NZ_CP028251.1	1564729	1565721	-						61177370	C7M43_RS07780	993		old_locus_tag=C7M43_01565
CDS	with_protein	GCF_009913915.1	Primary Assembly	chromosome		NZ_CP028251.1	1564729	1565721	-	WP_105296262.1	WP_105296262.1		nucleoid-associated protein		61177370	C7M43_RS07780	993	330	
gene	protein_coding	GCF_009913915.1	Primary Assembly	chromosome		NZ_CP028251.1	1565829	1567979	-						61177371	C7M43_RS07785	2151		old_locus_tag=C7M43_01566
CDS	with_protein	GCF_009913915.1	Primary Assembly	chromosome		NZ_CP028251.1	1565829	1567979	-	WP_011679111.1	WP_011679111.1		ATP-dependent Clp protease ATP-binding subunit		61177371	C7M43_RS07785	2151	716	
gene	protein_coding	GCF_009913915.1	Primary Assembly	chromosome		NZ_CP028251.1	1568036	1568260	-						61177372	C7M43_RS07790	225		old_locus_tag=C7M43_01567
CDS	with_protein	GCF_009913915.1	Primary Assembly	chromosome		NZ_CP028251.1	1568036	1568260	-	WP_011679110.1	WP_011679110.1		hypothetical protein		61177372	C7M43_RS07790	225	74	
gene	protein_coding	GCF_009913915.1	Primary Assembly	chromosome		NZ_CP028251.1	1568534	1569697	+						61177373	C7M43_RS07795	1164		old_locus_tag=C7M43_01568
CDS	with_protein	GCF_009913915.1	Primary Assembly	chromosome		NZ_CP028251.1	1568534	1569697	+	WP_011679109.1	WP_011679109.1		DUF998 domain-containing protein		61177373	C7M43_RS07795	1164	387	
gene	protein_coding	GCF_009913915.1	Primary Assembly	chromosome		NZ_CP028251.1	1569769	1571259	+					rlmD	61177374	C7M43_RS07800	1491		old_locus_tag=C7M43_01569
CDS	with_protein	GCF_009913915.1	Primary Assembly	chromosome		NZ_CP028251.1	1569769	1571259	+	WP_011679108.1	WP_011679108.1		23S rRNA (uracil(1939)-C(5))-methyltransferase RlmD	rlmD	61177374	C7M43_RS07800	1491	496	
gene	protein_coding	GCF_009913915.1	Primary Assembly	chromosome		NZ_CP028251.1	1571292	1573994	-					adhE	61177375	C7M43_RS07805	2703		old_locus_tag=C7M43_01570
CDS	with_protein	GCF_009913915.1	Primary Assembly	chromosome		NZ_CP028251.1	1571292	1573994	-	WP_014324188.1	WP_014324188.1		bifunctional acetaldehyde-CoA/alcohol dehydrogenase	adhE	61177375	C7M43_RS07805	2703	900	
gene	protein_coding	GCF_009913915.1	Primary Assembly	chromosome		NZ_CP028251.1	1574221	1574997	-						61177376	C7M43_RS07810	777		old_locus_tag=C7M43_01571
CDS	with_protein	GCF_009913915.1	Primary Assembly	chromosome		NZ_CP028251.1	1574221	1574997	-	WP_010290041.1	WP_010290041.1		(S)-acetoin forming diacetyl reductase		61177376	C7M43_RS07810	777	258	
gene	protein_coding	GCF_009913915.1	Primary Assembly	chromosome		NZ_CP028251.1	1575124	1575807	+						61177377	C7M43_RS07815	684		old_locus_tag=C7M43_01572
CDS	with_protein	GCF_009913915.1	Primary Assembly	chromosome		NZ_CP028251.1	1575124	1575807	+	WP_011679106.1	WP_011679106.1		hypothetical protein		61177377	C7M43_RS07815	684	227	
gene	protein_coding	GCF_009913915.1	Primary Assembly	chromosome		NZ_CP028251.1	1575824	1576651	-					thiD	61177378	C7M43_RS07820	828		old_locus_tag=C7M43_01573
CDS	with_protein	GCF_009913915.1	Primary Assembly	chromosome		NZ_CP028251.1	1575824	1576651	-	WP_011679105.1	WP_011679105.1		bifunctional hydroxymethylpyrimidine kinase/phosphomethylpyrimidine kinase	thiD	61177378	C7M43_RS07820	828	275	
gene	protein_coding	GCF_009913915.1	Primary Assembly	chromosome		NZ_CP028251.1	1576690	1577247	-						61177379	C7M43_RS07825	558		old_locus_tag=C7M43_01574
CDS	with_protein	GCF_009913915.1	Primary Assembly	chromosome		NZ_CP028251.1	1576690	1577247	-	WP_011679104.1	WP_011679104.1		folate family ECF transporter S component		61177379	C7M43_RS07825	558	185	
gene	protein_coding	GCF_009913915.1	Primary Assembly	chromosome		NZ_CP028251.1	1577534	1578076	-						61177380	C7M43_RS07830	543		old_locus_tag=C7M43_01575
CDS	with_protein	GCF_009913915.1	Primary Assembly	chromosome		NZ_CP028251.1	1577534	1578076	-	WP_105296261.1	WP_105296261.1		hypothetical protein		61177380	C7M43_RS07830	543	180	
gene	protein_coding	GCF_009913915.1	Primary Assembly	chromosome		NZ_CP028251.1	1578166	1579677	-						61177381	C7M43_RS07835	1512		old_locus_tag=C7M43_01576
CDS	with_protein	GCF_009913915.1	Primary Assembly	chromosome		NZ_CP028251.1	1578166	1579677	-	WP_011679102.1	WP_011679102.1		peptide chain release factor 3		61177381	C7M43_RS07835	1512	503	
gene	protein_coding	GCF_009913915.1	Primary Assembly	chromosome		NZ_CP028251.1	1579796	1580578	-						61177382	C7M43_RS07840	783		old_locus_tag=C7M43_01577
