# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
CDS	with_protein	GCF_007954785.1	Primary Assembly	chromosome		NZ_CP042410.1	1420966	1421745	-	WP_085699802.1	WP_085699802.1		hydroxyethylthiazole kinase	thiM	61102794	FGL72_RS07025	780	259	
gene	protein_coding	GCF_007954785.1	Primary Assembly	chromosome		NZ_CP042410.1	1421742	1422266	-					thiW	61102795	FGL72_RS07030	525		old_locus_tag=FGL72_07030
CDS	with_protein	GCF_007954785.1	Primary Assembly	chromosome		NZ_CP042410.1	1421742	1422266	-	WP_004901207.1	WP_004901207.1		energy coupling factor transporter S component ThiW	thiW	61102795	FGL72_RS07030	525	174	
gene	protein_coding	GCF_007954785.1	Primary Assembly	chromosome		NZ_CP042410.1	1422524	1423027	-						61102796	FGL72_RS07035	504		old_locus_tag=FGL72_07035
CDS	with_protein	GCF_007954785.1	Primary Assembly	chromosome		NZ_CP042410.1	1422524	1423027	-	WP_085699801.1	WP_085699801.1		hypothetical protein		61102796	FGL72_RS07035	504	167	
gene	protein_coding	GCF_007954785.1	Primary Assembly	chromosome		NZ_CP042410.1	1423024	1423320	-						61102797	FGL72_RS07040	297		old_locus_tag=FGL72_07040
CDS	with_protein	GCF_007954785.1	Primary Assembly	chromosome		NZ_CP042410.1	1423024	1423320	-	WP_004901213.1	WP_004901213.1		hypothetical protein		61102797	FGL72_RS07040	297	98	
gene	protein_coding	GCF_007954785.1	Primary Assembly	chromosome		NZ_CP042410.1	1423348	1424517	-						61102798	FGL72_RS07045	1170		old_locus_tag=FGL72_07045
CDS	with_protein	GCF_007954785.1	Primary Assembly	chromosome		NZ_CP042410.1	1423348	1424517	-	WP_085699799.1	WP_085699799.1		VWA-like domain-containing protein		61102798	FGL72_RS07045	1170	389	
gene	protein_coding	GCF_007954785.1	Primary Assembly	chromosome		NZ_CP042410.1	1424514	1425671	-						61102799	FGL72_RS07050	1158		old_locus_tag=FGL72_07050
CDS	with_protein	GCF_007954785.1	Primary Assembly	chromosome		NZ_CP042410.1	1424514	1425671	-	WP_048801787.1	WP_048801787.1		ATP-binding protein		61102799	FGL72_RS07050	1158	385	
gene	protein_coding	GCF_007954785.1	Primary Assembly	chromosome		NZ_CP042410.1	1425736	1426353	+						61102800	FGL72_RS07055	618		old_locus_tag=FGL72_07055
CDS	with_protein	GCF_007954785.1	Primary Assembly	chromosome		NZ_CP042410.1	1425736	1426353	+	WP_004904357.1	WP_004904357.1		SDR family oxidoreductase		61102800	FGL72_RS07055	618	205	
gene	protein_coding	GCF_007954785.1	Primary Assembly	chromosome		NZ_CP042410.1	1426388	1428436	-						61102801	FGL72_RS07060	2049		old_locus_tag=FGL72_07060
CDS	with_protein	GCF_007954785.1	Primary Assembly	chromosome		NZ_CP042410.1	1426388	1428436	-	WP_004901231.1	WP_004901231.1		penicillin-binding protein 2		61102801	FGL72_RS07060	2049	682	
gene	protein_coding	GCF_007954785.1	Primary Assembly	chromosome		NZ_CP042410.1	1428532	1431141	+						61102802	FGL72_RS07065	2610		old_locus_tag=FGL72_07065
CDS	with_protein	GCF_007954785.1	Primary Assembly	chromosome		NZ_CP042410.1	1428532	1431141	+	WP_085699797.1	WP_085699797.1		YfhO family protein		61102802	FGL72_RS07065	2610	869	
gene	protein_coding	GCF_007954785.1	Primary Assembly	chromosome		NZ_CP042410.1	1431198	1431680	+					greA	61102803	FGL72_RS07070	483		old_locus_tag=FGL72_07070
CDS	with_protein	GCF_007954785.1	Primary Assembly	chromosome		NZ_CP042410.1	1431198	1431680	+	WP_004901238.1	WP_004901238.1		transcription elongation factor GreA	greA	61102803	FGL72_RS07070	483	160	
gene	protein_coding	GCF_007954785.1	Primary Assembly	chromosome		NZ_CP042410.1	1431722	1432678	-						61102804	FGL72_RS07075	957		old_locus_tag=FGL72_07075
CDS	with_protein	GCF_007954785.1	Primary Assembly	chromosome		NZ_CP042410.1	1431722	1432678	-	WP_004901240.1	WP_004901240.1		GRP family sugar transporter		61102804	FGL72_RS07075	957	318	
gene	protein_coding	GCF_007954785.1	Primary Assembly	chromosome		NZ_CP042410.1	1432943	1434265	-						61102805	FGL72_RS07080	1323		old_locus_tag=FGL72_07080
CDS	with_protein	GCF_007954785.1	Primary Assembly	chromosome		NZ_CP042410.1	1432943	1434265	-	WP_085699795.1	WP_085699795.1		endolytic transglycosylase MltG		61102805	FGL72_RS07080	1323	440	
gene	protein_coding	GCF_007954785.1	Primary Assembly	chromosome		NZ_CP042410.1	1434377	1435633	-						61102806	FGL72_RS07085	1257		old_locus_tag=FGL72_07085
CDS	with_protein	GCF_007954785.1	Primary Assembly	chromosome		NZ_CP042410.1	1434377	1435633	-	WP_048801814.1	WP_048801814.1		acetate kinase		61102806	FGL72_RS07085	1257	418	
gene	protein_coding	GCF_007954785.1	Primary Assembly	chromosome		NZ_CP042410.1	1435747	1436757	-						61102807	FGL72_RS07090	1011		old_locus_tag=FGL72_07090
CDS	with_protein	GCF_007954785.1	Primary Assembly	chromosome		NZ_CP042410.1	1435747	1436757	-	WP_085699793.1	WP_085699793.1		N-6 DNA methylase		61102807	FGL72_RS07090	1011	336	
gene	protein_coding	GCF_007954785.1	Primary Assembly	chromosome		NZ_CP042410.1	1436789	1437085	-						61102808	FGL72_RS07095	297		old_locus_tag=FGL72_07095
CDS	with_protein	GCF_007954785.1	Primary Assembly	chromosome		NZ_CP042410.1	1436789	1437085	-	WP_004901252.1	WP_004901252.1		hypothetical protein		61102808	FGL72_RS07095	297	98	
gene	protein_coding	GCF_007954785.1	Primary Assembly	chromosome		NZ_CP042410.1	1437082	1437537	-						61102809	FGL72_RS07100	456		old_locus_tag=FGL72_07100
CDS	with_protein	GCF_007954785.1	Primary Assembly	chromosome		NZ_CP042410.1	1437082	1437537	-	WP_223246023.1	WP_223246023.1		prepilin-type N-terminal cleavage/methylation domain-containing protein		61102809	FGL72_RS07100	456	151	
gene	protein_coding	GCF_007954785.1	Primary Assembly	chromosome		NZ_CP042410.1	1437491	1437694	-						61102810	FGL72_RS07105	204		old_locus_tag=FGL72_07105
CDS	with_protein	GCF_007954785.1	Primary Assembly	chromosome		NZ_CP042410.1	1437491	1437694	-	WP_004904363.1	WP_004904363.1		hypothetical protein		61102810	FGL72_RS07105	204	67	
gene	protein_coding	GCF_007954785.1	Primary Assembly	chromosome		NZ_CP042410.1	1437678	1438073	-						61102811	FGL72_RS07110	396		old_locus_tag=FGL72_07110
CDS	with_protein	GCF_007954785.1	Primary Assembly	chromosome		NZ_CP042410.1	1437678	1438073	-	WP_004901260.1	WP_004901260.1		type II secretion system GspH family protein		61102811	FGL72_RS07110	396	131	
gene	protein_coding	GCF_007954785.1	Primary Assembly	chromosome		NZ_CP042410.1	1438057	1438380	-						61102812	FGL72_RS07115	324		old_locus_tag=FGL72_07115
CDS	with_protein	GCF_007954785.1	Primary Assembly	chromosome		NZ_CP042410.1	1438057	1438380	-	WP_004901262.1	WP_004901262.1		prepilin-type N-terminal cleavage/methylation domain-containing protein		61102812	FGL72_RS07115	324	107	
gene	protein_coding	GCF_007954785.1	Primary Assembly	chromosome		NZ_CP042410.1	1438377	1439393	-						61102813	FGL72_RS07120	1017		old_locus_tag=FGL72_07120
CDS	with_protein	GCF_007954785.1	Primary Assembly	chromosome		NZ_CP042410.1	1438377	1439393	-	WP_004907502.1	WP_004907502.1		type II secretion system F family protein		61102813	FGL72_RS07120	1017	338	
gene	protein_coding	GCF_007954785.1	Primary Assembly	chromosome		NZ_CP042410.1	1439371	1440327	-					tadA	61102814	FGL72_RS07125	957		old_locus_tag=FGL72_07125
CDS	with_protein	GCF_007954785.1	Primary Assembly	chromosome		NZ_CP042410.1	1439371	1440327	-	WP_012305043.1	WP_012305043.1		Flp pilus assembly complex ATPase component TadA	tadA	61102814	FGL72_RS07125	957	318	
gene	protein_coding	GCF_007954785.1	Primary Assembly	chromosome		NZ_CP042410.1	1440506	1441858	-						61102815	FGL72_RS07130	1353		old_locus_tag=FGL72_07130
CDS	with_protein	GCF_007954785.1	Primary Assembly	chromosome		NZ_CP042410.1	1440506	1441858	-	WP_004901269.1	WP_004901269.1		glucose-6-phosphate isomerase		61102815	FGL72_RS07130	1353	450	
gene	protein_coding	GCF_007954785.1	Primary Assembly	chromosome		NZ_CP042410.1	1441944	1442645	-					nagB	61102816	FGL72_RS07135	702		old_locus_tag=FGL72_07135
CDS	with_protein	GCF_007954785.1	Primary Assembly	chromosome		NZ_CP042410.1	1441944	1442645	-	WP_085699791.1	WP_085699791.1		glucosamine-6-phosphate deaminase	nagB	61102816	FGL72_RS07135	702	233	
gene	protein_coding	GCF_007954785.1	Primary Assembly	chromosome		NZ_CP042410.1	1442775	1444052	-						61102817	FGL72_RS07140	1278		old_locus_tag=FGL72_07140
CDS	with_protein	GCF_007954785.1	Primary Assembly	chromosome		NZ_CP042410.1	1442775	1444052	-	WP_012305042.1	WP_012305042.1		serine hydrolase		61102817	FGL72_RS07140	1278	425	
gene	protein_coding	GCF_007954785.1	Primary Assembly	chromosome		NZ_CP042410.1	1444039	1445148	-						61102818	FGL72_RS07145	1110		old_locus_tag=FGL72_07145
CDS	with_protein	GCF_007954785.1	Primary Assembly	chromosome		NZ_CP042410.1	1444039	1445148	-	WP_004904369.1	WP_004904369.1		HAMP domain-containing histidine kinase		61102818	FGL72_RS07145	1110	369	
gene	protein_coding	GCF_007954785.1	Primary Assembly	chromosome		NZ_CP042410.1	1445148	1445837	-						61102819	FGL72_RS07150	690		old_locus_tag=FGL72_07150
CDS	with_protein	GCF_007954785.1	Primary Assembly	chromosome		NZ_CP042410.1	1445148	1445837	-	WP_004901276.1	WP_004901276.1		response regulator transcription factor		61102819	FGL72_RS07150	690	229	
gene	protein_coding	GCF_007954785.1	Primary Assembly	chromosome		NZ_CP042410.1	1445850	1446554	-						61102820	FGL72_RS07155	705		old_locus_tag=FGL72_07155
CDS	with_protein	GCF_007954785.1	Primary Assembly	chromosome		NZ_CP042410.1	1445850	1446554	-	WP_004904370.1	WP_004904370.1		DUF1129 family protein		61102820	FGL72_RS07155	705	234	
gene	protein_coding	GCF_007954785.1	Primary Assembly	chromosome		NZ_CP042410.1	1446603	1447703	-					ychF	61102821	FGL72_RS07160	1101		old_locus_tag=FGL72_07160
CDS	with_protein	GCF_007954785.1	Primary Assembly	chromosome		NZ_CP042410.1	1446603	1447703	-	WP_146992872.1	WP_146992872.1		redox-regulated ATPase YchF	ychF	61102821	FGL72_RS07160	1101	366	
gene	protein_coding	GCF_007954785.1	Primary Assembly	chromosome		NZ_CP042410.1	1447779	1447982	-						61102822	FGL72_RS07165	204		old_locus_tag=FGL72_07165
CDS	with_protein	GCF_007954785.1	Primary Assembly	chromosome		NZ_CP042410.1	1447779	1447982	-	WP_004901284.1	WP_004901284.1		DUF951 domain-containing protein		61102822	FGL72_RS07165	204	67	
gene	protein_coding	GCF_007954785.1	Primary Assembly	chromosome		NZ_CP042410.1	1447983	1448885	-						61102823	FGL72_RS07170	903		old_locus_tag=FGL72_07170
CDS	with_protein	GCF_007954785.1	Primary Assembly	chromosome		NZ_CP042410.1	1447983	1448885	-	WP_004901286.1	WP_004901286.1		ParB/RepB/Spo0J family partition protein		61102823	FGL72_RS07170	903	300	
gene	protein_coding	GCF_007954785.1	Primary Assembly	chromosome		NZ_CP042410.1	1448875	1449636	-						61102824	FGL72_RS07175	762		old_locus_tag=FGL72_07175
CDS	with_protein	GCF_007954785.1	Primary Assembly	chromosome		NZ_CP042410.1	1448875	1449636	-	WP_004901289.1	WP_004901289.1		ParA family protein		61102824	FGL72_RS07175	762	253	
gene	protein_coding	GCF_007954785.1	Primary Assembly	chromosome		NZ_CP042410.1	1449691	1450410	-					rsmG	61102825	FGL72_RS07180	720		old_locus_tag=FGL72_07180
CDS	with_protein	GCF_007954785.1	Primary Assembly	chromosome		NZ_CP042410.1	1449691	1450410	-	WP_004901292.1	WP_004901292.1		16S rRNA (guanine(527)-N(7))-methyltransferase RsmG	rsmG	61102825	FGL72_RS07180	720	239	
gene	protein_coding	GCF_007954785.1	Primary Assembly	chromosome		NZ_CP042410.1	1450486	1451439	-					rihC	61102826	FGL72_RS07185	954		old_locus_tag=FGL72_07185
CDS	with_protein	GCF_007954785.1	Primary Assembly	chromosome		NZ_CP042410.1	1450486	1451439	-	WP_146992874.1	WP_146992874.1		ribonucleoside hydrolase RihC	rihC	61102826	FGL72_RS07185	954	317	
gene	protein_coding	GCF_007954785.1	Primary Assembly	chromosome		NZ_CP042410.1	1451937	1452146	+						61102827	FGL72_RS07190	210		old_locus_tag=FGL72_07190
CDS	with_protein	GCF_007954785.1	Primary Assembly	chromosome		NZ_CP042410.1	1451937	1452146	+	WP_004904375.1	WP_004904375.1		hypothetical protein		61102827	FGL72_RS07190	210	69	
gene	protein_coding	GCF_007954785.1	Primary Assembly	chromosome		NZ_CP042410.1	1452195	1453046	-						61102828	FGL72_RS07195	852		old_locus_tag=FGL72_07195
CDS	with_protein	GCF_007954785.1	Primary Assembly	chromosome		NZ_CP042410.1	1452195	1453046	-	WP_133286268.1	WP_133286268.1		glycosyltransferase family 8 protein		61102828	FGL72_RS07195	852	283	
gene	protein_coding	GCF_007954785.1	Primary Assembly	chromosome		NZ_CP042410.1	1453148	1454308	+						61102829	FGL72_RS07200	1161		old_locus_tag=FGL72_07200
CDS	with_protein	GCF_007954785.1	Primary Assembly	chromosome		NZ_CP042410.1	1453148	1454308	+	WP_085699787.1	WP_085699787.1		DUF2075 domain-containing protein		61102829	FGL72_RS07200	1161	386	
gene	tRNA	GCF_007954785.1	Primary Assembly	chromosome		NZ_CP042410.1	1454404	1454487	-						61102830	FGL72_RS07205	84		old_locus_tag=FGL72_07205
tRNA		GCF_007954785.1	Primary Assembly	chromosome		NZ_CP042410.1	1454404	1454487	-				tRNA-Leu		61102830	FGL72_RS07205	84		anticodon=CAA
gene	protein_coding	GCF_007954785.1	Primary Assembly	chromosome		NZ_CP042410.1	1454573	1454875	-						61102831	FGL72_RS07210	303		old_locus_tag=FGL72_07210
CDS	with_protein	GCF_007954785.1	Primary Assembly	chromosome		NZ_CP042410.1	1454573	1454875	-	WP_004901305.1	WP_004901305.1		metalloregulator ArsR/SmtB family transcription factor		61102831	FGL72_RS07210	303	100	
gene	protein_coding	GCF_007954785.1	Primary Assembly	chromosome		NZ_CP042410.1	1454883	1455494	-						61102832	FGL72_RS07215	612		old_locus_tag=FGL72_07215
CDS	with_protein	GCF_007954785.1	Primary Assembly	chromosome		NZ_CP042410.1	1454883	1455494	-	WP_004901309.1	WP_004901309.1		cadmium resistance transporter		61102832	FGL72_RS07215	612	203	
gene	protein_coding	GCF_007954785.1	Primary Assembly	chromosome		NZ_CP042410.1	1455885	1456346	-						61102833	FGL72_RS07220	462		old_locus_tag=FGL72_07220
CDS	with_protein	GCF_007954785.1	Primary Assembly	chromosome		NZ_CP042410.1	1455885	1456346	-	WP_085699786.1	WP_085699786.1		universal stress protein		61102833	FGL72_RS07220	462	153	
gene	protein_coding	GCF_007954785.1	Primary Assembly	chromosome		NZ_CP042410.1	1456375	1457772	-						61102834	FGL72_RS07225	1398		old_locus_tag=FGL72_07225
CDS	with_protein	GCF_007954785.1	Primary Assembly	chromosome		NZ_CP042410.1	1456375	1457772	-	WP_085699784.1	WP_085699784.1		Nramp family divalent metal transporter		61102834	FGL72_RS07225	1398	465	
gene	protein_coding	GCF_007954785.1	Primary Assembly	chromosome		NZ_CP042410.1	1458138	1459043	-						61102835	FGL72_RS07230	906		old_locus_tag=FGL72_07230
CDS	with_protein	GCF_007954785.1	Primary Assembly	chromosome		NZ_CP042410.1	1458138	1459043	-	WP_004904378.1	WP_004904378.1		cation diffusion facilitator family transporter		61102835	FGL72_RS07230	906	301	
gene	protein_coding	GCF_007954785.1	Primary Assembly	chromosome		NZ_CP042410.1	1459116	1459832	-						61102836	FGL72_RS07235	717		old_locus_tag=FGL72_07235
CDS	with_protein	GCF_007954785.1	Primary Assembly	chromosome		NZ_CP042410.1	1459116	1459832	-	WP_004901318.1	WP_004901318.1		NAD-dependent protein deacylase		61102836	FGL72_RS07235	717	238	
gene	protein_coding	GCF_007954785.1	Primary Assembly	chromosome		NZ_CP042410.1	1459832	1460776	-						61102837	FGL72_RS07240	945		old_locus_tag=FGL72_07240
CDS	with_protein	GCF_007954785.1	Primary Assembly	chromosome		NZ_CP042410.1	1459832	1460776	-	WP_004907525.1	WP_004907525.1		hypothetical protein		61102837	FGL72_RS07240	945	314	
gene	protein_coding	GCF_007954785.1	Primary Assembly	chromosome		NZ_CP042410.1	1460773	1461987	-						61102838	FGL72_RS07245	1215		old_locus_tag=FGL72_07245
CDS	with_protein	GCF_007954785.1	Primary Assembly	chromosome		NZ_CP042410.1	1460773	1461987	-	WP_133286269.1	WP_133286269.1		hydroxymethylglutaryl-CoA reductase, degradative		61102838	FGL72_RS07245	1215	404	
gene	protein_coding	GCF_007954785.1	Primary Assembly	chromosome		NZ_CP042410.1	1461980	1462900	-						61102839	FGL72_RS07250	921		old_locus_tag=FGL72_07250
CDS	with_protein	GCF_007954785.1	Primary Assembly	chromosome		NZ_CP042410.1	1461980	1462900	-	WP_004901326.1	WP_004901326.1		exopolyphosphatase		61102839	FGL72_RS07250	921	306	
gene	protein_coding	GCF_007954785.1	Primary Assembly	chromosome		NZ_CP042410.1	1463165	1464160	-						61102840	FGL72_RS07255	996		old_locus_tag=FGL72_07255
CDS	with_protein	GCF_007954785.1	Primary Assembly	chromosome		NZ_CP042410.1	1463165	1464160	-	WP_004901329.1	WP_004901329.1		phosphatase PAP2 family protein		61102840	FGL72_RS07255	996	331	
gene	protein_coding	GCF_007954785.1	Primary Assembly	chromosome		NZ_CP042410.1	1464282	1465463	-						61102841	FGL72_RS07260	1182		old_locus_tag=FGL72_07260
CDS	with_protein	GCF_007954785.1	Primary Assembly	chromosome		NZ_CP042410.1	1464282	1465463	-	WP_146992876.1	WP_146992876.1		LCP family protein		61102841	FGL72_RS07260	1182	393	
gene	protein_coding	GCF_007954785.1	Primary Assembly	chromosome		NZ_CP042410.1	1465549	1466802	-						61102842	FGL72_RS07265	1254		old_locus_tag=FGL72_07265
CDS	with_protein	GCF_007954785.1	Primary Assembly	chromosome		NZ_CP042410.1	1465549	1466802	-	WP_040189820.1	WP_040189820.1		aminoacyltransferase		61102842	FGL72_RS07265	1254	417	
gene	protein_coding	GCF_007954785.1	Primary Assembly	chromosome		NZ_CP042410.1	1466876	1467862	-						61102843	FGL72_RS07270	987		old_locus_tag=FGL72_07270
CDS	with_protein	GCF_007954785.1	Primary Assembly	chromosome		NZ_CP042410.1	1466876	1467862	-	WP_146992878.1	WP_146992878.1		LysM peptidoglycan-binding domain-containing protein		61102843	FGL72_RS07270	987	328	
gene	protein_coding	GCF_007954785.1	Primary Assembly	chromosome		NZ_CP042410.1	1468073	1468423	-						61102844	FGL72_RS07275	351		old_locus_tag=FGL72_07275
CDS	with_protein	GCF_007954785.1	Primary Assembly	chromosome		NZ_CP042410.1	1468073	1468423	-	WP_004901335.1	WP_004901335.1		NlpC/P60 family protein		61102844	FGL72_RS07275	351	116	
gene	protein_coding	GCF_007954785.1	Primary Assembly	chromosome		NZ_CP042410.1	1468440	1469600	-						61102845	FGL72_RS07280	1161		old_locus_tag=FGL72_07280
CDS	with_protein	GCF_007954785.1	Primary Assembly	chromosome		NZ_CP042410.1	1468440	1469600	-	WP_004907537.1	WP_004907537.1		LysM peptidoglycan-binding domain-containing protein		61102845	FGL72_RS07280	1161	386	
gene	protein_coding	GCF_007954785.1	Primary Assembly	chromosome		NZ_CP042410.1	1469907	1470881	-						61102846	FGL72_RS07285	975		old_locus_tag=FGL72_07285
CDS	with_protein	GCF_007954785.1	Primary Assembly	chromosome		NZ_CP042410.1	1469907	1470881	-	WP_085699776.1	WP_085699776.1		ketoacyl-ACP synthase III		61102846	FGL72_RS07285	975	324	
gene	protein_coding	GCF_007954785.1	Primary Assembly	chromosome		NZ_CP042410.1	1470981	1471658	-						61102847	FGL72_RS07290	678		old_locus_tag=FGL72_07290
CDS	with_protein	GCF_007954785.1	Primary Assembly	chromosome		NZ_CP042410.1	1470981	1471658	-	WP_146992880.1	WP_146992880.1		hypothetical protein		61102847	FGL72_RS07290	678	225	
gene	protein_coding	GCF_007954785.1	Primary Assembly	chromosome		NZ_CP042410.1	1471751	1474435	-						61102848	FGL72_RS07295	2685		old_locus_tag=FGL72_07295
CDS	with_protein	GCF_007954785.1	Primary Assembly	chromosome		NZ_CP042410.1	1471751	1474435	-	WP_085699772.1	WP_085699772.1		valine--tRNA ligase		61102848	FGL72_RS07295	2685	894	
gene	protein_coding	GCF_007954785.1	Primary Assembly	chromosome		NZ_CP042410.1	1474735	1475745	-						61102849	FGL72_RS07300	1011		old_locus_tag=FGL72_07300
CDS	with_protein	GCF_007954785.1	Primary Assembly	chromosome		NZ_CP042410.1	1474735	1475745	-	WP_085699770.1	WP_085699770.1		acyltransferase		61102849	FGL72_RS07300	1011	336	
gene	protein_coding	GCF_007954785.1	Primary Assembly	chromosome		NZ_CP042410.1	1475774	1476139	-						61102850	FGL72_RS07305	366		old_locus_tag=FGL72_07305
CDS	with_protein	GCF_007954785.1	Primary Assembly	chromosome		NZ_CP042410.1	1475774	1476139	-	WP_004901352.1	WP_004901352.1		type II toxin-antitoxin system PemK/MazF family toxin		61102850	FGL72_RS07305	366	121	
gene	protein_coding	GCF_007954785.1	Primary Assembly	chromosome		NZ_CP042410.1	1476181	1477311	-					alr	61102851	FGL72_RS07310	1131		old_locus_tag=FGL72_07310
CDS	with_protein	GCF_007954785.1	Primary Assembly	chromosome		NZ_CP042410.1	1476181	1477311	-	WP_040176552.1	WP_040176552.1		alanine racemase	alr	61102851	FGL72_RS07310	1131	376	
gene	protein_coding	GCF_007954785.1	Primary Assembly	chromosome		NZ_CP042410.1	1477314	1477721	-					acpS	61102852	FGL72_RS07315	408		old_locus_tag=FGL72_07315
CDS	with_protein	GCF_007954785.1	Primary Assembly	chromosome		NZ_CP042410.1	1477314	1477721	-	WP_004901356.1	WP_004901356.1		holo-ACP synthase	acpS	61102852	FGL72_RS07315	408	135	
gene	tRNA	GCF_007954785.1	Primary Assembly	chromosome		NZ_CP042410.1	1477931	1478014	-						61102853	FGL72_RS07320	84		old_locus_tag=FGL72_07320
tRNA		GCF_007954785.1	Primary Assembly	chromosome		NZ_CP042410.1	1477931	1478014	-				tRNA-Leu		61102853	FGL72_RS07320	84		anticodon=CAA
gene	tRNA	GCF_007954785.1	Primary Assembly	chromosome		NZ_CP042410.1	1478040	1478112	-						61102854	FGL72_RS07325	73		old_locus_tag=FGL72_07325
tRNA		GCF_007954785.1	Primary Assembly	chromosome		NZ_CP042410.1	1478040	1478112	-				tRNA-His		61102854	FGL72_RS07325	73		anticodon=GTG
gene	tRNA	GCF_007954785.1	Primary Assembly	chromosome		NZ_CP042410.1	1478115	1478188	-						61102855	FGL72_RS07330	74		old_locus_tag=FGL72_07330
tRNA		GCF_007954785.1	Primary Assembly	chromosome		NZ_CP042410.1	1478115	1478188	-				tRNA-Trp		61102855	FGL72_RS07330	74		anticodon=CCA
gene	tRNA	GCF_007954785.1	Primary Assembly	chromosome		NZ_CP042410.1	1478279	1478352	-						61102856	FGL72_RS07335	74		old_locus_tag=FGL72_07335
tRNA		GCF_007954785.1	Primary Assembly	chromosome		NZ_CP042410.1	1478279	1478352	-				tRNA-Asp		61102856	FGL72_RS07335	74		anticodon=GTC
gene	tRNA	GCF_007954785.1	Primary Assembly	chromosome		NZ_CP042410.1	1478355	1478427	-						61102857	FGL72_RS07340	73		old_locus_tag=FGL72_07340
tRNA		GCF_007954785.1	Primary Assembly	chromosome		NZ_CP042410.1	1478355	1478427	-				tRNA-Val		61102857	FGL72_RS07340	73		anticodon=TAC
gene	tRNA	GCF_007954785.1	Primary Assembly	chromosome		NZ_CP042410.1	1478432	1478520	-						61102858	FGL72_RS07345	89		old_locus_tag=FGL72_07345
tRNA		GCF_007954785.1	Primary Assembly	chromosome		NZ_CP042410.1	1478432	1478520	-				tRNA-Ser		61102858	FGL72_RS07345	89		anticodon=GGA
gene	rRNA	GCF_007954785.1	Primary Assembly	chromosome		NZ_CP042410.1	1478586	1478702	-					rrf	61102859	FGL72_RS07350	117		old_locus_tag=FGL72_07350
rRNA		GCF_007954785.1	Primary Assembly	chromosome		NZ_CP042410.1	1478586	1478702	-				5S ribosomal RNA	rrf	61102859	FGL72_RS07350	117		
gene	rRNA	GCF_007954785.1	Primary Assembly	chromosome		NZ_CP042410.1	1478794	1481705	-						61102860	FGL72_RS07355	2912		old_locus_tag=FGL72_07355
rRNA		GCF_007954785.1	Primary Assembly	chromosome		NZ_CP042410.1	1478794	1481705	-				23S ribosomal RNA		61102860	FGL72_RS07355	2912		
gene	tRNA	GCF_007954785.1	Primary Assembly	chromosome		NZ_CP042410.1	1481898	1481970	-						61102861	FGL72_RS07360	73		old_locus_tag=FGL72_07360
tRNA		GCF_007954785.1	Primary Assembly	chromosome		NZ_CP042410.1	1481898	1481970	-				tRNA-Ala		61102861	FGL72_RS07360	73		anticodon=TGC
gene	rRNA	GCF_007954785.1	Primary Assembly	chromosome		NZ_CP042410.1	1482085	1483634	-						61102862	FGL72_RS07365	1550		old_locus_tag=FGL72_07365
rRNA		GCF_007954785.1	Primary Assembly	chromosome		NZ_CP042410.1	1482085	1483634	-				16S ribosomal RNA		61102862	FGL72_RS07365	1550		
gene	protein_coding	GCF_007954785.1	Primary Assembly	chromosome		NZ_CP042410.1	1484181	1485230	-						61102863	FGL72_RS07370	1050		old_locus_tag=FGL72_07370
CDS	with_protein	GCF_007954785.1	Primary Assembly	chromosome		NZ_CP042410.1	1484181	1485230	-	WP_004905848.1	WP_004905848.1		PTS sugar transporter subunit IIC		61102863	FGL72_RS07370	1050	349	
gene	protein_coding	GCF_007954785.1	Primary Assembly	chromosome		NZ_CP042410.1	1485293	1486285	-						61102864	FGL72_RS07375	993		old_locus_tag=FGL72_07375
CDS	with_protein	GCF_007954785.1	Primary Assembly	chromosome		NZ_CP042410.1	1485293	1486285	-	WP_085699309.1	WP_085699309.1		D-2-hydroxyacid dehydrogenase		61102864	FGL72_RS07375	993	330	
gene	protein_coding	GCF_007954785.1	Primary Assembly	chromosome		NZ_CP042410.1	1486290	1487474	-						61102865	FGL72_RS07380	1185		old_locus_tag=FGL72_07380
CDS	with_protein	GCF_007954785.1	Primary Assembly	chromosome		NZ_CP042410.1	1486290	1487474	-	WP_004905851.1	WP_004905851.1		aminotransferase class I/II-fold pyridoxal phosphate-dependent enzyme		61102865	FGL72_RS07380	1185	394	
gene	protein_coding	GCF_007954785.1	Primary Assembly	chromosome		NZ_CP042410.1	1487783	1488373	-						61102866	FGL72_RS07385	591		old_locus_tag=FGL72_07385
CDS	with_protein	GCF_007954785.1	Primary Assembly	chromosome		NZ_CP042410.1	1487783	1488373	-	WP_004903765.1	WP_004903765.1		AAA family ATPase		61102866	FGL72_RS07385	591	196	
gene	protein_coding	GCF_007954785.1	Primary Assembly	chromosome		NZ_CP042410.1	1488494	1489894	+						61102867	FGL72_RS07390	1401		old_locus_tag=FGL72_07390
CDS	with_protein	GCF_007954785.1	Primary Assembly	chromosome		NZ_CP042410.1	1488494	1489894	+	WP_085699311.1	WP_085699311.1		amino acid permease		61102867	FGL72_RS07390	1401	466	
gene	protein_coding	GCF_007954785.1	Primary Assembly	chromosome		NZ_CP042410.1	1489961	1491673	-					ezrA	61102868	FGL72_RS07395	1713		old_locus_tag=FGL72_07395
